Entity,Code,Year,Solar Capacity
Lower-middle-income countries,,1997,0.00010000000149011613
Lower-middle-income countries,,1998,0.00010000000149011613
Lower-middle-income countries,,1999,0.001100000023841858
Lower-middle-income countries,,2000,0.009484999656677246
Lower-middle-income countries,,2001,0.014946999549865723
Lower-middle-income countries,,2002,0.017215999603271484
Lower-middle-income countries,,2003,0.01941900062561035
Lower-middle-income countries,,2004,0.022632999420166017
Lower-middle-income countries,,2005,0.028739999771118165
Lower-middle-income countries,,2006,0.029319000244140626
Lower-middle-income countries,,2007,0.046555999755859376
Lower-middle-income countries,,2008,0.05127999877929688
Lower-middle-income countries,,2009,0.06982399749755859
Lower-middle-income countries,,2010,0.115947998046875
Lower-middle-income countries,,2011,0.8103380126953125
Lower-middle-income countries,,2012,1.4378330078125001
Lower-middle-income countries,,2013,2.337780029296875
Lower-middle-income countries,,2014,4.50235400390625
Lower-middle-income countries,,2015,7.127591796875
Lower-middle-income countries,,2016,12.678287109375
Lower-middle-income countries,,2017,21.73200390625
Lower-middle-income countries,,2018,32.70312890625
Lower-middle-income countries,,2019,50.29374609375
Lower-middle-income countries,,2020,67.738734375
Lower-middle-income countries,,2021,79.343734375
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0.00044999998807907106
Malaysia,MYS,2008,0.0005400000214576721
Malaysia,MYS,2009,0.0005400000214576721
Malaysia,MYS,2010,0.0005440000295639038
Malaysia,MYS,2011,0.0005440000295639038
Malaysia,MYS,2012,0.031583999633789064
Malaysia,MYS,2013,0.1386739959716797
Malaysia,MYS,2014,0.20538800048828126
Malaysia,MYS,2015,0.2662850036621094
Malaysia,MYS,2016,0.34410800170898437
Malaysia,MYS,2017,0.3938080139160156
Malaysia,MYS,2018,0.5450750122070313
Malaysia,MYS,2019,0.893594970703125
Malaysia,MYS,2020,1.4825970458984374
Malaysia,MYS,2021,1.7867469482421876
Mexico,MEX,1996,0.01
Mexico,MEX,1997,0.011
Mexico,MEX,1998,0.012
Mexico,MEX,1999,0.013000000000000001
Mexico,MEX,2000,0.014
Mexico,MEX,2001,0.015
Mexico,MEX,2002,0.016
Mexico,MEX,2003,0.016
Mexico,MEX,2004,0.016
Mexico,MEX,2005,0.016
Mexico,MEX,2006,0.016
Mexico,MEX,2007,0.019
Mexico,MEX,2008,0.019
Mexico,MEX,2009,0.025100000381469728
Mexico,MEX,2010,0.02979999923706055
Mexico,MEX,2011,0.04240000152587891
Mexico,MEX,2012,0.07280000305175781
Mexico,MEX,2013,0.109
Mexico,MEX,2014,0.17400000000000002
Mexico,MEX,2015,0.28700000000000003
Mexico,MEX,2016,0.6325999755859375
Mexico,MEX,2017,1.125739990234375
Mexico,MEX,2018,2.541
Mexico,MEX,2019,4.4262080078125
Mexico,MEX,2020,5.149
Mexico,MEX,2021,7.026
Middle East (BP),,1996,0
Middle East (BP),,1997,0.00030000001192092895
Middle East (BP),,1998,0.00030000001192092895
Middle East (BP),,1999,0.0004000000059604645
Middle East (BP),,2000,0.0003650000095367432
Middle East (BP),,2001,0.00037000000476837156
Middle East (BP),,2002,0.00037000000476837156
Middle East (BP),,2003,0.00037000000476837156
Middle East (BP),,2004,0.0004000000059604645
Middle East (BP),,2005,0.001399999976158142
Middle East (BP),,2006,0.0017419999837875366
Middle East (BP),,2007,0.0022730000019073487
Middle East (BP),,2008,0.004422999858856201
Middle East (BP),,2009,0.036112998962402346
Middle East (BP),,2010,0.084822998046875
Middle East (BP),,2011,0.20858299255371093
Middle East (BP),,2012,0.30272100830078125
Middle East (BP),,2013,0.4626099853515625
Middle East (BP),,2014,0.7125239868164063
Middle East (BP),,2015,0.9699520263671875
Middle East (BP),,2016,1.4755200195312501
Middle East (BP),,2017,2.1106630859375
Middle East (BP),,2018,3.253535888671875
Middle East (BP),,2019,5.73276123046875
Middle East (BP),,2020,7.0305400390625
Middle East (BP),,2021,7.96905615234375
Morocco,MAR,1996,0
Morocco,MAR,1997,0
Morocco,MAR,1998,0
Morocco,MAR,1999,0
Morocco,MAR,2000,0.0066999998092651366
Morocco,MAR,2001,0.007
Morocco,MAR,2002,0.007699999809265137
Morocco,MAR,2003,0.008399999618530274
Morocco,MAR,2004,0.009100000381469726
Morocco,MAR,2005,0.01
Morocco,MAR,2006,0.010800000190734864
Morocco,MAR,2007,0.011944999694824219
Morocco,MAR,2008,0.01284500026702881
Morocco,MAR,2009,0.01344499969482422
Morocco,MAR,2010,0.013545000076293945
Morocco,MAR,2011,0.014173999786376953
Morocco,MAR,2012,0.015173999786376954
Morocco,MAR,2013,0.015173999786376954
Morocco,MAR,2014,0.019600000381469727
Morocco,MAR,2015,0.019799999237060547
Morocco,MAR,2016,0.0218700008392334
Morocco,MAR,2017,0.023895000457763674
Morocco,MAR,2018,0.19389500427246095
Morocco,MAR,2019,0.1939029998779297
Morocco,MAR,2020,0.194
Morocco,MAR,2021,0.23430000305175783
Netherlands,NLD,1996,0.000699999988079071
Netherlands,NLD,1997,0.001
Netherlands,NLD,1998,0.001
Netherlands,NLD,1999,0.005
Netherlands,NLD,2000,0.013000000000000001
Netherlands,NLD,2001,0.021
Netherlands,NLD,2002,0.026000000000000002
Netherlands,NLD,2003,0.046
Netherlands,NLD,2004,0.05
Netherlands,NLD,2005,0.051000000000000004
Netherlands,NLD,2006,0.053
Netherlands,NLD,2007,0.054
Netherlands,NLD,2008,0.059000000000000004
Netherlands,NLD,2009,0.069
Netherlands,NLD,2010,0.09
Netherlands,NLD,2011,0.149
Netherlands,NLD,2012,0.28700000000000003
Netherlands,NLD,2013,0.65
Netherlands,NLD,2014,1.0070000000000001
Netherlands,NLD,2015,1.526
Netherlands,NLD,2016,2.1350000000000002
Netherlands,NLD,2017,2.911
Netherlands,NLD,2018,4.6080000000000005
Netherlands,NLD,2019,7.226
Netherlands,NLD,2020,10.9497197265625
Netherlands,NLD,2021,14.249
North America,,1996,0.026899999618530273
North America,,1997,0.028600000381469728
North America,,1998,0.032200000762939454
North America,,1999,0.03659999847412109
North America,,2000,0.1985989990234375
North America,,2001,0.2388040008544922
North America,,2002,0.2829750061035156
North America,,2003,0.32312799072265624
North America,,2004,0.39537600708007814
North America,,2005,0.5296680297851563
North America,,2006,0.7388720092773438
North America,,2007,1.02522802734375
North America,,2008,1.2132280273437501
North America,,2009,1.749612060546875
North America,,2010,3.191528076171875
North America,,2011,5.84687890625
North America,,2012,8.9809560546875
North America,,2013,13.08315625
North America,,2014,18.00615625
North America,,2015,24.88315625
North America,,2016,36.6697578125
North America,,2017,45.86852734375
North America,,2018,55.961687500000004
North America,,2019,67.33521093750001
North America,,2020,82.818703125
North America,,2021,104.8826171875
North America (BP),,1996,0.026899999618530273
North America (BP),,1997,0.028600000381469728
North America (BP),,1998,0.032200000762939454
North America (BP),,1999,0.0355999984741211
North America (BP),,2000,0.197
North America (BP),,2001,0.23700000000000002
North America (BP),,2002,0.281
North America (BP),,2003,0.321
North America (BP),,2004,0.393
North America (BP),,2005,0.527
North America (BP),,2006,0.736
North America (BP),,2007,1.022
North America (BP),,2008,1.21
North America (BP),,2009,1.7460999755859374
North America (BP),,2010,3.1878000488281253
North America (BP),,2011,5.84239990234375
North America (BP),,2012,8.975799804687501
North America (BP),,2013,13.078
North America (BP),,2014,18.001
North America (BP),,2015,24.490000000000002
North America (BP),,2016,36.2556015625
North America (BP),,2017,45.41473828125
North America (BP),,2018,55.448140625
North America (BP),,2019,66.82134375
North America (BP),,2020,82.3048359375
North America (BP),,2021,104.36875
Oceania,,1996,0.016
Oceania,,1997,0.019
Oceania,,1998,0.023
Oceania,,1999,0.025
Oceania,,2000,0.025
Oceania,,2001,0.029
Oceania,,2002,0.034
Oceania,,2003,0.039
Oceania,,2004,0.046
Oceania,,2005,0.052000000000000005
Oceania,,2006,0.061
Oceania,,2007,0.07
Oceania,,2008,0.082
Oceania,,2009,0.329
Oceania,,2010,1.088
Oceania,,2011,2.47
Oceania,,2012,3.7960000000000003
Oceania,,2013,4.565
Oceania,,2014,5.284
Oceania,,2015,5.9430000000000005
Oceania,,2016,6.686
Oceania,,2017,7.352
Oceania,,2018,8.623
Oceania,,2019,12.967
Oceania,,2020,17.342
Oceania,,2021,19.074
Other Africa (BP),,1996,0.001012425184249878
Other Africa (BP),,1997,0.0010372756719589234
Other Africa (BP),,1998,0.0010621260404586792
Other Africa (BP),,1999,0.0020994017124176026
Other Africa (BP),,2000,0.004126999855041504
Other Africa (BP),,2001,0.00552899980545044
Other Africa (BP),,2002,0.006942999839782715
Other Africa (BP),,2003,0.009019000053405762
Other Africa (BP),,2004,0.01229599952697754
Other Africa (BP),,2005,0.015364999771118165
Other Africa (BP),,2006,0.022868000030517577
Other Africa (BP),,2007,0.034011001586914065
Other Africa (BP),,2008,0.049627998352050784
Other Africa (BP),,2009,0.09209999847412109
Other Africa (BP),,2010,0.16333799743652344
Other Africa (BP),,2011,0.2315559997558594
Other Africa (BP),,2012,0.3044769897460938
Other Africa (BP),,2013,0.3751740112304688
Other Africa (BP),,2014,0.4745190124511719
Other Africa (BP),,2015,0.5942050170898437
Other Africa (BP),,2016,0.7344210205078125
Other Africa (BP),,2017,0.9804379882812501
Other Africa (BP),,2018,1.4482440185546874
Other Africa (BP),,2019,1.7662249755859376
Other Africa (BP),,2020,1.9418909912109374
Other Africa (BP),,2021,2.26847509765625
Other Asia Pacific (BP),,1996,0
Other Asia Pacific (BP),,1997,0
Other Asia Pacific (BP),,1998,0.001
Other Asia Pacific (BP),,1999,0.002
Other Asia Pacific (BP),,2000,0.0019539999961853028
Other Asia Pacific (BP),,2001,0.003697000026702881
Other Asia Pacific (BP),,2002,0.005380000114440918
Other Asia Pacific (BP),,2003,0.008109000205993653
Other Asia Pacific (BP),,2004,0.010378999710083008
Other Asia Pacific (BP),,2005,0.013458999633789062
Other Asia Pacific (BP),,2006,0.017097000122070313
Other Asia Pacific (BP),,2007,0.028183000564575195
Other Asia Pacific (BP),,2008,0.04262599945068359
Other Asia Pacific (BP),,2009,0.059057998657226565
Other Asia Pacific (BP),,2010,0.0825
Other Asia Pacific (BP),,2011,0.11733100128173829
Other Asia Pacific (BP),,2012,0.18356500244140625
Other Asia Pacific (BP),,2013,0.2511179962158203
Other Asia Pacific (BP),,2014,0.34419500732421876
Other Asia Pacific (BP),,2015,0.5328920288085938
Other Asia Pacific (BP),,2016,0.7192520141601563
Other Asia Pacific (BP),,2017,1.0030789794921875
Other Asia Pacific (BP),,2018,1.1856710205078125
Other Asia Pacific (BP),,2019,1.8051290283203125
Other Asia Pacific (BP),,2020,2.32480810546875
Other Asia Pacific (BP),,2021,2.801298095703125
Other CIS (BP),,1996,0
Other CIS (BP),,1997,0
Other CIS (BP),,1998,0
Other CIS (BP),,1999,0
Other CIS (BP),,2000,0
Other CIS (BP),,2001,0
Other CIS (BP),,2002,0
Other CIS (BP),,2003,0
Other CIS (BP),,2004,0
Other CIS (BP),,2005,0.00006300000101327897
Other CIS (BP),,2006,0.00007900000363588334
Other CIS (BP),,2007,0.0006970000267028808
Other CIS (BP),,2008,0.00048500001430511474
Other CIS (BP),,2009,0.0002980000078678131
Other CIS (BP),,2010,0.0015670000314712525
Other CIS (BP),,2011,0.0019950000047683717
Other CIS (BP),,2012,0.0034360001087188723
Other CIS (BP),,2013,0.017761999130249024
Other CIS (BP),,2014,0.08382499694824219
Other CIS (BP),,2015,0.1555030059814453
Other CIS (BP),,2016,0.231218994140625
Other CIS (BP),,2017,0.2870559997558594
Other CIS (BP),,2018,0.6824600219726563
Other CIS (BP),,2019,1.3425999755859375
Other CIS (BP),,2020,1.9205
Other CIS (BP),,2021,3.250365966796875
Other Europe (BP),,1996,0.004900000095367432
Other Europe (BP),,1997,0.005199999809265137
Other Europe (BP),,1998,0.005400000095367432
Other Europe (BP),,1999,0.006
Other Europe (BP),,2000,0.009000000000000001
Other Europe (BP),,2001,0.010260000228881835
Other Europe (BP),,2002,0.010793999671936035
Other Europe (BP),,2003,0.02447100067138672
Other Europe (BP),,2004,0.035964000701904295
Other Europe (BP),,2005,0.036902999877929686
Other Europe (BP),,2006,0.03943899917602539
Other Europe (BP),,2007,0.04022299957275391
Other Europe (BP),,2008,0.04534000015258789
Other Europe (BP),,2009,0.055126998901367186
Other Europe (BP),,2010,0.07114199829101563
Other Europe (BP),,2011,0.13839500427246093
Other Europe (BP),,2012,0.2935480041503906
Other Europe (BP),,2013,0.47608599853515626
Other Europe (BP),,2014,0.6236439819335937
Other Europe (BP),,2015,0.71156201171875
Other Europe (BP),,2016,0.801093017578125
Other Europe (BP),,2017,0.9629949951171876
Other Europe (BP),,2018,1.1425340576171876
Other Europe (BP),,2019,1.6021190185546876
Other Europe (BP),,2020,2.321008056640625
Other Europe (BP),,2021,2.978446044921875
Other Middle East (BP),,1996,0
Other Middle East (BP),,1997,0
Other Middle East (BP),,1998,0
Other Middle East (BP),,1999,0
Other Middle East (BP),,2000,0.0003499999940395355
Other Middle East (BP),,2001,0.00035499998927116395
Other Middle East (BP),,2002,0.00035499998927116395
Other Middle East (BP),,2003,0.00035499998927116395
Other Middle East (BP),,2004,0.00038499999046325684
Other Middle East (BP),,2005,0.00038499999046325684
Other Middle East (BP),,2006,0.0004269999861717224
Other Middle East (BP),,2007,0.00045800000429153443
Other Middle East (BP),,2008,0.0014079999923706055
Other Middle East (BP),,2009,0.0015219999551773073
Other Middle East (BP),,2010,0.004081999778747559
Other Middle East (BP),,2011,0.006089000225067139
Other Middle East (BP),,2012,0.017441999435424804
Other Middle East (BP),,2013,0.05986700057983398
Other Middle East (BP),,2014,0.09201699829101563
Other Middle East (BP),,2015,0.16528900146484377
Other Middle East (BP),,2016,0.2749209899902344
Other Middle East (BP),,2017,0.476739013671875
Other Middle East (BP),,2018,0.7704080200195312
Other Middle East (BP),,2019,0.9218209838867187
Other Middle East (BP),,2020,1.1467679443359375
Other Middle East (BP),,2021,1.5304339599609376
Other South and Central America (BP),,1996,0
Other South and Central America (BP),,1997,0
Other South and Central America (BP),,1998,0
Other South and Central America (BP),,1999,0.001
Other South and Central America (BP),,2000,0.002898000001907349
Other South and Central America (BP),,2001,0.005500999927520752
Other South and Central America (BP),,2002,0.0076339998245239255
Other South and Central America (BP),,2003,0.009550000190734863
Other South and Central America (BP),,2004,0.011493000030517578
Other South and Central America (BP),,2005,0.013600999832153321
Other South and Central America (BP),,2006,0.019156999588012695
Other South and Central America (BP),,2007,0.025010000228881838
Other South and Central America (BP),,2008,0.03397900009155273
Other South and Central America (BP),,2009,0.05784199905395508
Other South and Central America (BP),,2010,0.11513099670410157
Other South and Central America (BP),,2011,0.17633399963378907
Other South and Central America (BP),,2012,0.34548699951171874
Other South and Central America (BP),,2013,0.4383970031738281
Other South and Central America (BP),,2014,0.5524099731445312
Other South and Central America (BP),,2015,0.8795780029296875
Other South and Central America (BP),,2016,1.0807039794921875
Other South and Central America (BP),,2017,1.80443603515625
Other South and Central America (BP),,2018,2.231330078125
Other South and Central America (BP),,2019,2.80106396484375
Other South and Central America (BP),,2020,3.181366943359375
Other South and Central America (BP),,2021,3.8161240234375002
Pakistan,PAK,1996,0
Pakistan,PAK,1997,0
Pakistan,PAK,1998,0
Pakistan,PAK,1999,0
Pakistan,PAK,2000,0
Pakistan,PAK,2001,0
Pakistan,PAK,2002,0
Pakistan,PAK,2003,0
Pakistan,PAK,2004,0
Pakistan,PAK,2005,0
Pakistan,PAK,2006,0
Pakistan,PAK,2007,0.00014000000059604645
Pakistan,PAK,2008,0.0011399999856948854
Pakistan,PAK,2009,0.006670000076293946
Pakistan,PAK,2010,0.009274999618530273
Pakistan,PAK,2011,0.01863199996948242
Pakistan,PAK,2012,0.04578300094604492
Pakistan,PAK,2013,0.10065799713134765
Pakistan,PAK,2014,0.16536300659179687
Pakistan,PAK,2015,0.26551199340820314
Pakistan,PAK,2016,0.5895050048828125
Pakistan,PAK,2017,0.654698974609375
Pakistan,PAK,2018,0.6791090087890626
Pakistan,PAK,2019,0.76331298828125
Pakistan,PAK,2020,0.86031298828125
Pakistan,PAK,2021,1.08331298828125
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0.002
Philippines,PHL,2005,0.002019999980926514
Philippines,PHL,2006,0.002019999980926514
Philippines,PHL,2007,0.002019999980926514
Philippines,PHL,2008,0.002019999980926514
Philippines,PHL,2009,0.002019999980926514
Philippines,PHL,2010,0.002019999980926514
Philippines,PHL,2011,0.002019999980926514
Philippines,PHL,2012,0.002019999980926514
Philippines,PHL,2013,0.003046999931335449
Philippines,PHL,2014,0.02773699951171875
Philippines,PHL,2015,0.17255000305175783
Philippines,PHL,2016,0.78414501953125
Philippines,PHL,2017,0.9083759765625
Philippines,PHL,2018,0.9169609985351562
Philippines,PHL,2019,0.9822459716796875
Philippines,PHL,2020,1.0578809814453125
Philippines,PHL,2021,1.3697340087890626
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.0011100000143051147
Poland,POL,2012,0.0012999999523162842
Poland,POL,2013,0.002392999887466431
Poland,POL,2014,0.027149999618530273
Poland,POL,2015,0.1077770004272461
Poland,POL,2016,0.18724699401855469
Poland,POL,2017,0.2870910034179688
Poland,POL,2018,0.5619760131835938
Poland,POL,2019,1.539259033203125
Poland,POL,2020,3.954962890625
Poland,POL,2021,6.25675390625
Portugal,PRT,1996,0.0004000000059604645
Portugal,PRT,1997,0.0005
Portugal,PRT,1998,0.0006000000238418579
Portugal,PRT,1999,0.0008999999761581421
Portugal,PRT,2000,0.001
Portugal,PRT,2001,0.001
Portugal,PRT,2002,0.001
Portugal,PRT,2003,0.002
Portugal,PRT,2004,0.002
Portugal,PRT,2005,0.002
Portugal,PRT,2006,0.003
Portugal,PRT,2007,0.024
Portugal,PRT,2008,0.059000000000000004
Portugal,PRT,2009,0.115
Portugal,PRT,2010,0.134
Portugal,PRT,2011,0.17200000000000001
Portugal,PRT,2012,0.23800000000000002
Portugal,PRT,2013,0.296
Portugal,PRT,2014,0.41500000000000004
Portugal,PRT,2015,0.447
Portugal,PRT,2016,0.512823974609375
Portugal,PRT,2017,0.5792360229492187
Portugal,PRT,2018,0.6674310302734375
Portugal,PRT,2019,0.90143798828125
Portugal,PRT,2020,1.1002919921875
Portugal,PRT,2021,1.8012919921875001
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0.00010000000149011613
Romania,ROU,2009,0.00010000000149011613
Romania,ROU,2010,0.00010000000149011613
Romania,ROU,2011,0.001
Romania,ROU,2012,0.041
Romania,ROU,2013,0.761
Romania,ROU,2014,1.293
Romania,ROU,2015,1.326
Romania,ROU,2016,1.372
Romania,ROU,2017,1.3741290283203125
Romania,ROU,2018,1.3858199462890626
Romania,ROU,2019,1.3977049560546875
Romania,ROU,2020,1.3825389404296875
Romania,ROU,2021,1.3975389404296876
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0.000009999999776482582
Russia,RUS,2011,0.000023000000044703485
Russia,RUS,2012,0.00009300000220537186
Russia,RUS,2013,0.0012589999437332153
Russia,RUS,2014,0.005
Russia,RUS,2015,0.06131999969482422
Russia,RUS,2016,0.07631999969482423
Russia,RUS,2017,0.22532000732421875
Russia,RUS,2018,0.5353200073242188
Russia,RUS,2019,1.2763199462890624
Russia,RUS,2020,1.4278199462890626
Russia,RUS,2021,1.6610200195312501
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.019
Slovakia,SVK,2011,0.496
Slovakia,SVK,2012,0.513
Slovakia,SVK,2013,0.533
Slovakia,SVK,2014,0.533
Slovakia,SVK,2015,0.533
Slovakia,SVK,2016,0.533
Slovakia,SVK,2017,0.528
Slovakia,SVK,2018,0.47200000000000003
Slovakia,SVK,2019,0.59
Slovakia,SVK,2020,0.535
Slovakia,SVK,2021,0.535
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0.002
South Africa,ZAF,1998,0.004
South Africa,ZAF,1999,0.006
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0
South Africa,ZAF,2004,0
South Africa,ZAF,2005,0
South Africa,ZAF,2006,0
South Africa,ZAF,2007,0
South Africa,ZAF,2008,0
South Africa,ZAF,2009,0
South Africa,ZAF,2010,0.001958999991416931
South Africa,ZAF,2011,0.005657999992370605
South Africa,ZAF,2012,0.011303000450134278
South Africa,ZAF,2013,0.261625
South Africa,ZAF,2014,1.0629010009765625
South Africa,ZAF,2015,1.251656005859375
South Africa,ZAF,2016,1.9740260009765624
South Africa,ZAF,2017,3.14672998046875
South Africa,ZAF,2018,4.4009291992187505
South Africa,ZAF,2019,4.4049912109375
South Africa,ZAF,2020,5.489578125
South Africa,ZAF,2021,5.72109521484375
South America,,1996,0
South America,,1997,0
South America,,1998,0
South America,,1999,0
South America,,2000,0.000025000000372529032
South America,,2001,0.00006199999898672104
South America,,2002,0.00006199999898672104
South America,,2003,0.0007420000433921814
South America,,2004,0.0007440000176429748
South America,,2005,0.0007440000176429748
South America,,2006,0.0007440000176429748
South America,,2007,0.0007440000176429748
South America,,2008,0.0007900000214576721
South America,,2009,0.0008400000333786011
South America,,2010,0.0008799999952316285
South America,,2011,0.007348999977111817
South America,,2012,0.014859999656677246
South America,,2013,0.03578499984741211
South America,,2014,0.24994900512695312
South America,,2015,0.6301849975585938
South America,,2016,1.261594970703125
South America,,2017,3.024593017578125
South America,,2018,4.7632578125
South America,,2019,7.7090000000000005
South America,,2020,11.84873046875
South America,,2021,18.486298828125
South Korea,KOR,1996,0
South Korea,KOR,1997,0
South Korea,KOR,1998,0
South Korea,KOR,1999,0
South Korea,KOR,2000,0.004
South Korea,KOR,2001,0.005
South Korea,KOR,2002,0.005
South Korea,KOR,2003,0.006
South Korea,KOR,2004,0.009000000000000001
South Korea,KOR,2005,0.014
South Korea,KOR,2006,0.036000000000000004
South Korea,KOR,2007,0.081
South Korea,KOR,2008,0.357
South Korea,KOR,2009,0.524
South Korea,KOR,2010,0.65
South Korea,KOR,2011,0.73
South Korea,KOR,2012,1.024
South Korea,KOR,2013,1.555
South Korea,KOR,2014,2.481
South Korea,KOR,2015,3.615
South Korea,KOR,2016,4.502
South Korea,KOR,2017,5.835
South Korea,KOR,2018,8.099
South Korea,KOR,2019,11.952
South Korea,KOR,2020,14.574791015625001
South Korea,KOR,2021,18.16057421875
South and Central America (BP),,1996,0
South and Central America (BP),,1997,0
South and Central America (BP),,1998,0
South and Central America (BP),,1999,0.002
South and Central America (BP),,2000,0.0045219998359680175
South and Central America (BP),,2001,0.007367000102996827
South and Central America (BP),,2002,0.00967099952697754
South and Central America (BP),,2003,0.012420000076293946
South and Central America (BP),,2004,0.01461299991607666
South and Central America (BP),,2005,0.01701300048828125
South and Central America (BP),,2006,0.022773000717163087
South and Central America (BP),,2007,0.02898200035095215
South and Central America (BP),,2008,0.03799700164794922
South and Central America (BP),,2009,0.062194000244140624
South and Central America (BP),,2010,0.11973899841308594
South and Central America (BP),,2011,0.18816200256347657
South and Central America (BP),,2012,0.36550299072265624
South and Central America (BP),,2013,0.4793380126953125
South and Central America (BP),,2014,0.8075150146484376
South and Central America (BP),,2015,1.9029189453125
South and Central America (BP),,2016,2.756455078125
South and Central America (BP),,2017,5.28281494140625
South and Central America (BP),,2018,7.50827392578125
South and Central America (BP),,2019,11.024064453125
South and Central America (BP),,2020,15.5440966796875
South and Central America (BP),,2021,22.816423828125
Spain,ESP,1996,0.001
Spain,ESP,1997,0.001
Spain,ESP,1998,0.001
Spain,ESP,1999,0.002
Spain,ESP,2000,0.01
Spain,ESP,2001,0.013000000000000001
Spain,ESP,2002,0.017
Spain,ESP,2003,0.022
Spain,ESP,2004,0.033
Spain,ESP,2005,0.052000000000000005
Spain,ESP,2006,0.13
Spain,ESP,2007,0.494
Spain,ESP,2008,3.384
Spain,ESP,2009,3.423
Spain,ESP,2010,3.873
Spain,ESP,2011,4.283
Spain,ESP,2012,4.569
Spain,ESP,2013,4.69
Spain,ESP,2014,4.697
Spain,ESP,2015,4.704
Spain,ESP,2016,4.713
Spain,ESP,2017,4.723
Spain,ESP,2018,4.76360693359375
Spain,ESP,2019,8.8392529296875
Spain,ESP,2020,10.2854765625
Spain,ESP,2021,13.6484765625
Sweden,SWE,1996,0.002
Sweden,SWE,1997,0.002
Sweden,SWE,1998,0.002
Sweden,SWE,1999,0.003
Sweden,SWE,2000,0.003
Sweden,SWE,2001,0.003
Sweden,SWE,2002,0.003
Sweden,SWE,2003,0.004
Sweden,SWE,2004,0.004
Sweden,SWE,2005,0.004
Sweden,SWE,2006,0.005
Sweden,SWE,2007,0.006
Sweden,SWE,2008,0.008
Sweden,SWE,2009,0.009000000000000001
Sweden,SWE,2010,0.011
Sweden,SWE,2011,0.012
Sweden,SWE,2012,0.024
Sweden,SWE,2013,0.043000000000000003
Sweden,SWE,2014,0.06
Sweden,SWE,2015,0.10400000000000001
Sweden,SWE,2016,0.153
Sweden,SWE,2017,0.244
Sweden,SWE,2018,0.428
Sweden,SWE,2019,0.714
Sweden,SWE,2020,1.107
Sweden,SWE,2021,1.5774000244140625
Switzerland,CHE,1996,0.008
Switzerland,CHE,1997,0.01
Switzerland,CHE,1998,0.012
Switzerland,CHE,1999,0.013000000000000001
Switzerland,CHE,2000,0.016
Switzerland,CHE,2001,0.018000000000000002
Switzerland,CHE,2002,0.02
Switzerland,CHE,2003,0.022
Switzerland,CHE,2004,0.024
Switzerland,CHE,2005,0.028
Switzerland,CHE,2006,0.03
Switzerland,CHE,2007,0.037
Switzerland,CHE,2008,0.049
Switzerland,CHE,2009,0.079
Switzerland,CHE,2010,0.125
Switzerland,CHE,2011,0.223
Switzerland,CHE,2012,0.437
Switzerland,CHE,2013,0.756
Switzerland,CHE,2014,1.061
Switzerland,CHE,2015,1.3940000000000001
Switzerland,CHE,2016,1.6640000000000001
Switzerland,CHE,2017,1.9060000000000001
Switzerland,CHE,2018,2.173
Switzerland,CHE,2019,2.498
Switzerland,CHE,2020,2.9733898925781252
Switzerland,CHE,2021,3.448780029296875
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
