Entity,Code,Year,Renewables (% equivalent primary energy)
Singapore,SGP,1989,0.118727751
Singapore,SGP,1990,0.099353328
Singapore,SGP,1991,0.281008989
Singapore,SGP,1992,0.261929959
Singapore,SGP,1993,0.239749044
Singapore,SGP,1994,0.209628671
Singapore,SGP,1995,0.201081991
Singapore,SGP,1996,0.199270204
Singapore,SGP,1997,0.189459503
Singapore,SGP,1998,0.186875194
Singapore,SGP,1999,0.18876192
Singapore,SGP,2000,0.176538274
Singapore,SGP,2001,0.300129235
Singapore,SGP,2002,0.305507421
Singapore,SGP,2003,0.338366896
Singapore,SGP,2004,0.292527586
Singapore,SGP,2005,0.277618825
Singapore,SGP,2006,0.25025177
Singapore,SGP,2007,0.242837399
Singapore,SGP,2008,0.240990818
Singapore,SGP,2009,0.227237567
Singapore,SGP,2010,0.235986963
Singapore,SGP,2011,0.234504879
Singapore,SGP,2012,0.246281788
Singapore,SGP,2013,0.26858902
Singapore,SGP,2014,0.278513193
Singapore,SGP,2015,0.292371839
Singapore,SGP,2016,0.289137989
Singapore,SGP,2017,0.280812234
Singapore,SGP,2018,0.278422385
Singapore,SGP,2019,0.299542904
Singapore,SGP,2020,0.309938848
Slovakia,SVK,1965,6.152654648
Slovakia,SVK,1966,5.69599247
Slovakia,SVK,1967,4.855119228
Slovakia,SVK,1968,4.037016869
Slovakia,SVK,1969,3.00905776
Slovakia,SVK,1970,4.102990627
Slovakia,SVK,1971,2.872902155
Slovakia,SVK,1972,2.861374617
Slovakia,SVK,1973,2.351840973
Slovakia,SVK,1974,3.757552147
Slovakia,SVK,1975,3.233402491
Slovakia,SVK,1976,3.143219709
Slovakia,SVK,1977,3.566640615
Slovakia,SVK,1978,3.189220905
Slovakia,SVK,1979,2.585242033
Slovakia,SVK,1980,3.046743155
Slovakia,SVK,1981,2.674782515
Slovakia,SVK,1982,2.373645544
Slovakia,SVK,1983,2.512158632
Slovakia,SVK,1984,1.979410648
Slovakia,SVK,1985,2.611932993
Slovakia,SVK,1986,2.084635258
Slovakia,SVK,1987,2.351402998
Slovakia,SVK,1988,2.125359058
Slovakia,SVK,1989,2.34242034
Slovakia,SVK,1990,2.238395691
Slovakia,SVK,1991,1.873833299
Slovakia,SVK,1992,2.679717302
Slovakia,SVK,1993,4.882403851
Slovakia,SVK,1994,6.225819111
Slovakia,SVK,1995,6.879693031
Slovakia,SVK,1996,5.918110847
Slovakia,SVK,1997,5.796412945
Slovakia,SVK,1998,6.022058964
Slovakia,SVK,1999,6.26123333
Slovakia,SVK,2000,6.252773762
Slovakia,SVK,2001,6.66467905
Slovakia,SVK,2002,7.005193233
Slovakia,SVK,2003,4.494421482
Slovakia,SVK,2004,5.424992085
Slovakia,SVK,2005,5.801838875
Slovakia,SVK,2006,6.194248199
Slovakia,SVK,2007,6.746675968
Slovakia,SVK,2008,6.227740288
Slovakia,SVK,2009,7.332043171
Slovakia,SVK,2010,7.976163387
Slovakia,SVK,2011,6.984350204
Slovakia,SVK,2012,8.014706612
Slovakia,SVK,2013,8.99441433
Slovakia,SVK,2014,9.855442047
Slovakia,SVK,2015,9.638893127
Slovakia,SVK,2016,9.996943474
Slovakia,SVK,2017,9.412672997
Slovakia,SVK,2018,8.504162788
Slovakia,SVK,2019,9.983878136
Slovakia,SVK,2020,10.48075962
Slovakia,SVK,2021,9.821160316
Slovenia,SVN,1990,12.69025803
Slovenia,SVN,1991,15.37084293
Slovenia,SVN,1992,15.60047913
Slovenia,SVN,1993,13.46343899
Slovenia,SVN,1994,14.16608715
Slovenia,SVN,1995,12.90795994
Slovenia,SVN,1996,13.87727261
Slovenia,SVN,1997,11.43475723
Slovenia,SVN,1998,12.72721481
Slovenia,SVN,1999,14.06213379
Slovenia,SVN,2000,14.70316696
Slovenia,SVN,2001,13.84743881
Slovenia,SVN,2002,12.22334766
Slovenia,SVN,2003,11.17664623
Slovenia,SVN,2004,14.30686378
Slovenia,SVN,2005,12.04576302
Slovenia,SVN,2006,12.25521278
Slovenia,SVN,2007,11.19377136
Slovenia,SVN,2008,13.05240536
Slovenia,SVN,2009,15.94654751
Slovenia,SVN,2010,15.32610703
Slovenia,SVN,2011,12.85176563
Slovenia,SVN,2012,14.66522694
Slovenia,SVN,2013,17.36584663
Slovenia,SVN,2014,21.73960495
Slovenia,SVN,2015,15.85143089
Slovenia,SVN,2016,17.11588669
Slovenia,SVN,2017,14.84882832
Slovenia,SVN,2018,16.98270798
Slovenia,SVN,2019,16.78137016
Slovenia,SVN,2020,19.16021538
Slovenia,SVN,2021,18.7684536
South Africa,ZAF,1965,0.030886453
South Africa,ZAF,1966,0.029866168
South Africa,ZAF,1967,0.020714175
South Africa,ZAF,1968,0.018117521
South Africa,ZAF,1969,0.015396576
South Africa,ZAF,1970,0.017539408
South Africa,ZAF,1971,0.072943501
South Africa,ZAF,1972,0.525794268
South Africa,ZAF,1973,0.577211022
South Africa,ZAF,1974,0.644836605
South Africa,ZAF,1975,0.598442733
South Africa,ZAF,1976,0.960404158
South Africa,ZAF,1977,0.971405029
South Africa,ZAF,1978,0.962271452
South Africa,ZAF,1979,0.559049249
South Africa,ZAF,1980,0.454171836
South Africa,ZAF,1981,0.650050938
South Africa,ZAF,1982,0.371490508
South Africa,ZAF,1983,0.214705199
South Africa,ZAF,1984,0.184910551
South Africa,ZAF,1985,0.201754853
South Africa,ZAF,1986,0.515100121
South Africa,ZAF,1987,0.505198002
South Africa,ZAF,1988,0.897054851
South Africa,ZAF,1989,0.819338739
South Africa,ZAF,1990,0.290050447
South Africa,ZAF,1991,0.572741389
South Africa,ZAF,1992,0.216511503
South Africa,ZAF,1993,0.04210848
South Africa,ZAF,1994,0.296996117
South Africa,ZAF,1995,0.139975324
South Africa,ZAF,1996,0.359004587
South Africa,ZAF,1997,0.570728421
South Africa,ZAF,1998,0.476303607
South Africa,ZAF,1999,0.234479487
South Africa,ZAF,2000,0.405558467
South Africa,ZAF,2001,0.540334523
South Africa,ZAF,2002,0.653540254
South Africa,ZAF,2003,0.298976302
South Africa,ZAF,2004,0.29398483
South Africa,ZAF,2005,0.404333919
South Africa,ZAF,2006,0.725940168
South Africa,ZAF,2007,0.702389419
South Africa,ZAF,2008,0.350450844
South Africa,ZAF,2009,0.387856275
South Africa,ZAF,2010,0.315029979
South Africa,ZAF,2011,0.698346078
South Africa,ZAF,2012,0.314821213
South Africa,ZAF,2013,0.370653987
South Africa,ZAF,2014,0.818098247
South Africa,ZAF,2015,1.224665165
South Africa,ZAF,2016,1.621016622
South Africa,ZAF,2017,2.406186104
South Africa,ZAF,2018,2.659157753
South Africa,ZAF,2019,2.644936323
South Africa,ZAF,2020,3.150245905
South Africa,ZAF,2021,3.40860796
South America,,1965,11.02340221
South America,,1966,11.54342556
South America,,1967,11.78055954
South America,,1968,11.69765186
South America,,1969,12.04419422
South America,,1970,13.62198257
South America,,1971,14.38736439
South America,,1972,15.23875618
South America,,1973,15.49136925
South America,,1974,16.68664742
South America,,1975,17.7770195
South America,,1976,18.43400383
South America,,1977,19.28297234
South America,,1978,20.00882339
South America,,1979,21.08892059
South America,,1980,22.76382828
South America,,1981,23.09126282
South America,,1982,24.3698101
South America,,1983,25.90607452
South America,,1984,27.27581787
South America,,1985,28.32496452
South America,,1986,28.48862648
South America,,1987,29.28630638
South America,,1988,29.28991318
South America,,1989,29.60606575
South America,,1990,30.77764893
South America,,1991,31.83687973
South America,,1992,30.95372581
South America,,1993,31.99883652
South America,,1994,31.95983124
South America,,1995,31.7179985
South America,,1996,31.68761826
South America,,1997,31.80833817
South America,,1998,31.41137886
South America,,1999,31.23282433
South America,,2000,32.47872162
South America,,2001,30.82907104
South America,,2002,31.8121376
South America,,2003,32.69813156
South America,,2004,31.91870117
South America,,2005,32.54806137
South America,,2006,32.51108932
South America,,2007,32.02057648
South America,,2008,31.32528687
South America,,2009,32.41624069
South America,,2010,30.95347023
South America,,2011,31.31536484
South America,,2012,29.98875427
South America,,2013,28.54073334
South America,,2014,27.95880699
South America,,2015,28.05134583
South America,,2016,29.58704185
South America,,2017,30.41577911
South America,,2018,31.61707878
South America,,2019,32.16604233
South America,,2020,34.75529861
South America,,2021,32.35678864
South Korea,KOR,1965,2.807815075
South Korea,KOR,1966,3.2099154
South Korea,KOR,1967,2.702717781
South Korea,KOR,1968,2.29959774
South Korea,KOR,1969,2.926660776
South Korea,KOR,1970,2.155395031
South Korea,KOR,1971,2.15417552
South Korea,KOR,1972,2.15348649
South Korea,KOR,1973,1.634756446
South Korea,KOR,1974,2.332909107
South Korea,KOR,1975,1.873532534
South Korea,KOR,1976,1.780042768
South Korea,KOR,1977,1.205413222
South Korea,KOR,1978,1.396591067
South Korea,KOR,1979,1.539095163
South Korea,KOR,1980,1.250689149
South Korea,KOR,1981,1.615981579
South Korea,KOR,1982,1.066620588
South Korea,KOR,1983,1.312051773
South Korea,KOR,1984,1.046283007
South Korea,KOR,1985,1.508870602
South Korea,KOR,1986,1.312815905
South Korea,KOR,1987,1.510077238
South Korea,KOR,1988,0.677997053
South Korea,KOR,1989,0.930186987
South Korea,KOR,1990,1.299516439
South Korea,KOR,1991,0.855260134
South Korea,KOR,1992,0.674040496
South Korea,KOR,1993,0.838967443
South Korea,KOR,1994,0.431986213
South Korea,KOR,1995,0.510264039
South Korea,KOR,1996,0.436197042
South Korea,KOR,1997,0.402686357
South Korea,KOR,1998,0.659769833
South Korea,KOR,1999,0.593690276
South Korea,KOR,2000,0.542021811
South Korea,KOR,2001,0.312198281
South Korea,KOR,2002,0.418576926
South Korea,KOR,2003,0.598538697
South Korea,KOR,2004,0.534638047
South Korea,KOR,2005,0.453538865
South Korea,KOR,2006,0.450266898
South Korea,KOR,2007,0.504308224
South Korea,KOR,2008,0.529346287
South Korea,KOR,2009,0.570094645
South Korea,KOR,2010,0.919559062
South Korea,KOR,2011,1.253945112
South Korea,KOR,2012,1.288482666
South Korea,KOR,2013,1.515562892
South Korea,KOR,2014,1.764075041
South Korea,KOR,2015,1.904119015
South Korea,KOR,2016,2.026812077
South Korea,KOR,2017,2.430184364
South Korea,KOR,2018,2.74601841
South Korea,KOR,2019,2.980033398
South Korea,KOR,2020,3.142855406
South Korea,KOR,2021,3.724985838
South and Central America (BP),,1965,9.643436432
South and Central America (BP),,1966,10.09978008
South and Central America (BP),,1967,10.26443481
South and Central America (BP),,1968,10.26998329
South and Central America (BP),,1969,10.58535004
South and Central America (BP),,1970,11.75090408
South and Central America (BP),,1971,12.65467262
South and Central America (BP),,1972,13.22651482
South and Central America (BP),,1973,13.41513252
South and Central America (BP),,1974,14.4976635
South and Central America (BP),,1975,15.47058392
South and Central America (BP),,1976,16.16576385
South and Central America (BP),,1977,16.9472599
South and Central America (BP),,1978,17.91352844
South and Central America (BP),,1979,19.1475544
South and Central America (BP),,1980,20.49507141
South and Central America (BP),,1981,20.76290321
South and Central America (BP),,1982,22.37617111
South and Central America (BP),,1983,24.15601158
South and Central America (BP),,1984,25.55970001
South and Central America (BP),,1985,26.97966957
South and Central America (BP),,1986,27.77776146
South and Central America (BP),,1987,28.44847488
South and Central America (BP),,1988,28.59856796
South and Central America (BP),,1989,28.87224007
South and Central America (BP),,1990,29.70694923
South and Central America (BP),,1991,30.71089363
South and Central America (BP),,1992,29.91059685
South and Central America (BP),,1993,30.84264755
South and Central America (BP),,1994,30.70593452
South and Central America (BP),,1995,30.47599411
South and Central America (BP),,1996,30.5142231
South and Central America (BP),,1997,30.41879463
South and Central America (BP),,1998,29.90620422
South and Central America (BP),,1999,29.91649437
South and Central America (BP),,2000,30.45580292
South and Central America (BP),,2001,28.66540337
South and Central America (BP),,2002,29.60197258
South and Central America (BP),,2003,30.20722008
South and Central America (BP),,2004,29.69625282
South and Central America (BP),,2005,30.37528992
South and Central America (BP),,2006,30.1158123
South and Central America (BP),,2007,30.15539932
South and Central America (BP),,2008,30.23397636
South and Central America (BP),,2009,31.51633453
South and Central America (BP),,2010,30.56617355
South and Central America (BP),,2011,30.69784355
South and Central America (BP),,2012,29.60313034
South and Central America (BP),,2013,28.69320869
South and Central America (BP),,2014,28.40569878
South and Central America (BP),,2015,28.88749886
South and Central America (BP),,2016,30.08041954
South and Central America (BP),,2017,31.08947372
South and Central America (BP),,2018,32.62239456
South and Central America (BP),,2019,33.20571136
South and Central America (BP),,2020,35.84347534
South and Central America (BP),,2021,33.63480377
Spain,ESP,1965,17.25343895
Spain,ESP,1966,21.11080551
Spain,ESP,1967,16.27937508
Spain,ESP,1968,16.65400505
Spain,ESP,1969,18.46006012
Spain,ESP,1970,15.55931854
Spain,ESP,1971,16.18781471
Spain,ESP,1972,16.69034958
Spain,ESP,1973,12.42985249
Spain,ESP,1974,12.62282562
Spain,ESP,1975,10.50917339
Spain,ESP,1976,7.937400818
Spain,ESP,1977,14.476511
Spain,ESP,1978,14.64448833
Spain,ESP,1979,15.63255596
Spain,ESP,1980,9.981171608
Spain,ESP,1981,7.407119751
Spain,ESP,1982,8.885108948
Spain,ESP,1983,8.936359406
Spain,ESP,1984,10.2038641
Spain,ESP,1985,10.24260235
Spain,ESP,1986,8.50170517
Spain,ESP,1987,8.477232933
Spain,ESP,1988,10.43066502
Spain,ESP,1989,5.533020496
Spain,ESP,1990,7.198870182
Spain,ESP,1991,7.452907562
Spain,ESP,1992,5.013250351
Spain,ESP,1993,6.625087738
Spain,ESP,1994,7.313819408
Spain,ESP,1995,5.93828249
Spain,ESP,1996,9.653098106
Spain,ESP,1997,8.211402893
Spain,ESP,1998,7.815210342
Spain,ESP,1999,5.629496574
Spain,ESP,2000,7.008230686
Spain,ESP,2001,9.167547226
Spain,ESP,2002,6.446270466
Spain,ESP,2003,9.758903503
Spain,ESP,2004,8.440904617
Spain,ESP,2005,6.923494339
Spain,ESP,2006,8.360922813
Spain,ESP,2007,9.064817429
Spain,ESP,2008,9.948370934
Spain,ESP,2009,12.66210079
Spain,ESP,2010,16.74280357
Spain,ESP,2011,15.47343445
Spain,ESP,2012,15.88977242
Spain,ESP,2013,19.90130234
Spain,ESP,2014,20.08855438
Spain,ESP,2015,17.50790215
Spain,ESP,2016,18.60984802
Spain,ESP,2017,15.68235016
Spain,ESP,2018,18.2305336
Spain,ESP,2019,17.37585068
Spain,ESP,2020,22.1026535
Spain,ESP,2021,22.34166336
Sri Lanka,LKA,1965,10.32446957
Sri Lanka,LKA,1966,10.94351959
Sri Lanka,LKA,1967,10.97493172
Sri Lanka,LKA,1968,12.20596504
Sri Lanka,LKA,1969,13.61114693
Sri Lanka,LKA,1970,11.07622814
Sri Lanka,LKA,1971,12.12549686
Sri Lanka,LKA,1972,11.86213017
Sri Lanka,LKA,1973,9.413183212
Sri Lanka,LKA,1974,15.72243309
Sri Lanka,LKA,1975,16.26267052
Sri Lanka,LKA,1976,17.04448891
Sri Lanka,LKA,1977,17.35714531
Sri Lanka,LKA,1978,18.62853241
Sri Lanka,LKA,1979,18.95007515
Sri Lanka,LKA,1980,19.01776695
Sri Lanka,LKA,1981,19.2328968
Sri Lanka,LKA,1982,18.26144409
Sri Lanka,LKA,1983,14.01951504
Sri Lanka,LKA,1984,22.73234367
Sri Lanka,LKA,1985,27.56766701
Sri Lanka,LKA,1986,28.91784859
Sri Lanka,LKA,1987,23.14503098
Sri Lanka,LKA,1988,27.90509987
Sri Lanka,LKA,1989,30.91235733
Sri Lanka,LKA,1990,31.11433983
Sri Lanka,LKA,1991,30.89780426
Sri Lanka,LKA,1992,26.798069
Sri Lanka,LKA,1993,32.16176605
Sri Lanka,LKA,1994,31.97988319
Sri Lanka,LKA,1995,32.7656517
Sri Lanka,LKA,1996,22.43814278
Sri Lanka,LKA,1997,23.04475594
Sri Lanka,LKA,1998,24.54949379
Sri Lanka,LKA,1999,24.37567139
Sri Lanka,LKA,2000,17.71566391
Sri Lanka,LKA,2001,17.62823868
Sri Lanka,LKA,2002,14.75817585
Sri Lanka,LKA,2003,17.51058769
Sri Lanka,LKA,2004,16.02532196
Sri Lanka,LKA,2005,16.07709885
Sri Lanka,LKA,2006,19.95938873
Sri Lanka,LKA,2007,16.62855339
Sri Lanka,LKA,2008,18.36650085
Sri Lanka,LKA,2009,17.01668358
Sri Lanka,LKA,2010,22.8945179
Sri Lanka,LKA,2011,17.23112679
Sri Lanka,LKA,2012,12.25757408
Sri Lanka,LKA,2013,24.80347061
Sri Lanka,LKA,2014,15.63290024
Sri Lanka,LKA,2015,18.15489197
Sri Lanka,LKA,2016,12.23383999
Sri Lanka,LKA,2017,12.29309845
Sri Lanka,LKA,2018,18.06056595
Sri Lanka,LKA,2019,14.1411562
Sri Lanka,LKA,2020,15.96742153
Sri Lanka,LKA,2021,21.40453339
Sweden,SWE,1965,34.93345642
Sweden,SWE,1966,32.10004044
Sweden,SWE,1967,33.95441055
Sweden,SWE,1968,31.44334221
Sweden,SWE,1969,26.98740578
Sweden,SWE,1970,25.30118561
Sweden,SWE,1971,31.15343666
Sweden,SWE,1972,31.28821182
Sweden,SWE,1973,33.03090286
Sweden,SWE,1974,34.12514496
Sweden,SWE,1975,32.38183212
Sweden,SWE,1976,29.01269722
Sweden,SWE,1977,28.68962288
Sweden,SWE,1978,26.57862091
Sweden,SWE,1979,26.67998314
Sweden,SWE,1980,27.5141449
Sweden,SWE,1981,28.23970032
Sweden,SWE,1982,27.4473629
Sweden,SWE,1983,32.01535797
Sweden,SWE,1984,32.46769333
Sweden,SWE,1985,31.18461609
Sweden,SWE,1986,26.01682281
Sweden,SWE,1987,31.16565323
Sweden,SWE,1988,31.07804298
Sweden,SWE,1989,32.67113113
Sweden,SWE,1990,32.33545303
Sweden,SWE,1991,29.82609177
Sweden,SWE,1992,34.72596741
Sweden,SWE,1993,35.32285309
Sweden,SWE,1994,28.22917747
Sweden,SWE,1995,32.06243134
Sweden,SWE,1996,25.26597404
Sweden,SWE,1997,32.55129242
Sweden,SWE,1998,32.49206924
Sweden,SWE,1999,32.13998413
Sweden,SWE,2000,38.59571075
Sweden,SWE,2001,35.82845306
Sweden,SWE,2002,32.52216721
Sweden,SWE,2003,27.90148163
Sweden,SWE,2004,30.187603
Sweden,SWE,2005,34.73209
Sweden,SWE,2006,32.33127975
Sweden,SWE,2007,34.59902954
Sweden,SWE,2008,36.92847061
Sweden,SWE,2009,39.14199066
Sweden,SWE,2010,38.35144424
Sweden,SWE,2011,39.86112595
Sweden,SWE,2012,43.30573654
Sweden,SWE,2013,38.95484924
Sweden,SWE,2014,40.64850235
Sweden,SWE,2015,46.59962463
Sweden,SWE,2016,42.08269882
Sweden,SWE,2017,43.33944702
Sweden,SWE,2018,42.21850204
Sweden,SWE,2019,43.81376648
Sweden,SWE,2020,51.05897141
Sweden,SWE,2021,50.92400742
Switzerland,CHE,1965,39.05083847
Switzerland,CHE,1966,41.49438858
Switzerland,CHE,1967,42.14343262
Switzerland,CHE,1968,39.67350388
Switzerland,CHE,1969,36.70130157
Switzerland,CHE,1970,34.63469696
Switzerland,CHE,1971,33.69724274
Switzerland,CHE,1972,28.54272461
Switzerland,CHE,1973,28.31479263
Switzerland,CHE,1974,31.02661896
Switzerland,CHE,1975,34.5942421
Switzerland,CHE,1976,29.04812622
Switzerland,CHE,1977,35.28424072
Switzerland,CHE,1978,32.51401138
Switzerland,CHE,1979,30.90443993
Switzerland,CHE,1980,32.37267303
Switzerland,CHE,1981,34.29216385
Switzerland,CHE,1982,35.78217697
Switzerland,CHE,1983,33.55487442
Switzerland,CHE,1984,29.55974388
Switzerland,CHE,1985,29.63240051
Switzerland,CHE,1986,29.05949593
Switzerland,CHE,1987,30.83039284
Switzerland,CHE,1988,31.5720787
Switzerland,CHE,1989,28.20342255
Switzerland,CHE,1990,26.99221992
Switzerland,CHE,1991,28.26373291
Switzerland,CHE,1992,28.39473724
Switzerland,CHE,1993,31.08303452
Switzerland,CHE,1994,32.31832504
Switzerland,CHE,1995,30.77135086
Switzerland,CHE,1996,26.17920113
Switzerland,CHE,1997,28.93255997
Switzerland,CHE,1998,28.32665825
Switzerland,CHE,1999,32.33128357
Switzerland,CHE,2000,30.63875198
Switzerland,CHE,2001,31.92898369
Switzerland,CHE,2002,29.15733147
Switzerland,CHE,2003,28.98333359
Switzerland,CHE,2004,28.43650055
Switzerland,CHE,2005,27.37746811
Switzerland,CHE,2006,26.0491848
Switzerland,CHE,2007,29.71197701
Switzerland,CHE,2008,29.24944115
Switzerland,CHE,2009,28.93271065
Switzerland,CHE,2010,29.88256836
Switzerland,CHE,2011,28.44281769
Switzerland,CHE,2012,31.85407829
Switzerland,CHE,2013,30.98779678
Switzerland,CHE,2014,32.27639008
Switzerland,CHE,2015,33.16260147
Switzerland,CHE,2016,32.28740311
Switzerland,CHE,2017,32.01477432
Switzerland,CHE,2018,31.9508667
Switzerland,CHE,2019,33.13739777
Switzerland,CHE,2020,36.21057129
Switzerland,CHE,2021,36.71664429
Taiwan,TWN,1965,10.86843014
Taiwan,TWN,1966,10.43905354
Taiwan,TWN,1967,9.467522621
Taiwan,TWN,1968,12.08981609
Taiwan,TWN,1969,9.123023033
Taiwan,TWN,1970,7.867681026
Taiwan,TWN,1971,6.759337902
Taiwan,TWN,1972,7.442085266
Taiwan,TWN,1973,5.953055382
Taiwan,TWN,1974,8.604859352
Taiwan,TWN,1975,8.733821869
Taiwan,TWN,1976,5.838050842
Taiwan,TWN,1977,4.998221397
Taiwan,TWN,1978,5.222677708
Taiwan,TWN,1979,4.524598122
Taiwan,TWN,1980,2.74959898
Taiwan,TWN,1981,4.807727337
Taiwan,TWN,1982,4.304234982
Taiwan,TWN,1983,4.056090355
Taiwan,TWN,1984,3.418205976
Taiwan,TWN,1985,4.468096733
Taiwan,TWN,1986,4.19470787
Taiwan,TWN,1987,3.481769085
Taiwan,TWN,1988,2.6748209
Taiwan,TWN,1989,2.734282732
Taiwan,TWN,1990,3.343194246
Taiwan,TWN,1991,1.969025493
Taiwan,TWN,1992,3.078827381
Taiwan,TWN,1993,1.855711699
Taiwan,TWN,1994,2.14131093
Taiwan,TWN,1995,1.982553482
Taiwan,TWN,1996,1.902318597
Taiwan,TWN,1997,1.989283085
Taiwan,TWN,1998,2.213547707
Taiwan,TWN,1999,1.811277509
Taiwan,TWN,2000,1.646421909
Taiwan,TWN,2001,1.820538998
Taiwan,TWN,2002,1.209364176
Taiwan,TWN,2003,1.267793536
Taiwan,TWN,2004,1.274945736
Taiwan,TWN,2005,1.473227978
Taiwan,TWN,2006,1.475401044
Taiwan,TWN,2007,1.526246428
Taiwan,TWN,2008,1.563117623
Taiwan,TWN,2009,1.49947238
Taiwan,TWN,2010,1.562086821
Taiwan,TWN,2011,1.633102655
Taiwan,TWN,2012,1.99542439
Taiwan,TWN,2013,1.978034139
Taiwan,TWN,2014,1.732457399
Taiwan,TWN,2015,1.832528353
Taiwan,TWN,2016,2.255850315
Taiwan,TWN,2017,2.180280685
Taiwan,TWN,2018,2.179110527
Taiwan,TWN,2019,2.716544867
Taiwan,TWN,2020,2.7744627
Taiwan,TWN,2021,3.036157131
Thailand,THA,1965,8.098695755
Thailand,THA,1966,8.597766876
Thailand,THA,1967,9.705655098
Thailand,THA,1968,7.769661903
Thailand,THA,1969,5.476836681
Thailand,THA,1970,7.854705811
Thailand,THA,1971,8.126887321
Thailand,THA,1972,5.650622845
Thailand,THA,1973,5.79754591
Thailand,THA,1974,7.285396576
Thailand,THA,1975,9.127364159
Thailand,THA,1976,9.248512268
Thailand,THA,1977,7.547190666
Thailand,THA,1978,4.572802544
Thailand,THA,1979,6.653911591
Thailand,THA,1980,2.589577913
Thailand,THA,1981,6.015193939
Thailand,THA,1982,7.570967674
Thailand,THA,1983,6.589135647
Thailand,THA,1984,6.626251221
Thailand,THA,1985,5.735532284
Thailand,THA,1986,8.074996948
Thailand,THA,1987,5.194031715
Thailand,THA,1988,4.262178421
Thailand,THA,1989,5.43529892
Thailand,THA,1990,4.073401928
Thailand,THA,1991,3.40025425
Thailand,THA,1992,2.86296463
Thailand,THA,1993,2.197190285
Thailand,THA,1994,2.397928238
Thailand,THA,1995,3.242188215
Thailand,THA,1996,3.15866065
Thailand,THA,1997,2.977715254
Thailand,THA,1998,2.375905752
Thailand,THA,1999,1.608154774
Thailand,THA,2000,2.574609518
Thailand,THA,2001,2.571447611
Thailand,THA,2002,2.818033695
Thailand,THA,2003,2.722708225
Thailand,THA,2004,2.313349724
Thailand,THA,2005,2.275210142
Thailand,THA,2006,2.977826357
Thailand,THA,2007,2.936369181
Thailand,THA,2008,2.948280811
Thailand,THA,2009,3.050122499
Thailand,THA,2010,2.806470156
Thailand,THA,2011,3.457339764
Thailand,THA,2012,3.77057457
Thailand,THA,2013,3.85915494
Thailand,THA,2014,4.258995533
Thailand,THA,2015,4.190981388
Thailand,THA,2016,4.599975586
Thailand,THA,2017,5.306326389
Thailand,THA,2018,6.380221367
Thailand,THA,2019,6.956219673
Thailand,THA,2020,6.991420746
Thailand,THA,2021,7.113617897
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.247402191
Trinidad and Tobago,TTO,1972,0.179498389
Trinidad and Tobago,TTO,1973,0.149949372
Trinidad and Tobago,TTO,1974,0.134205639
Trinidad and Tobago,TTO,1975,0.153232291
Trinidad and Tobago,TTO,1976,0.112582162
Trinidad and Tobago,TTO,1977,0.130991131
Trinidad and Tobago,TTO,1978,0.164034635
Trinidad and Tobago,TTO,1979,0.185654178
Trinidad and Tobago,TTO,1980,0.173090264
Trinidad and Tobago,TTO,1981,0.11979267
Trinidad and Tobago,TTO,1982,0.096630052
Trinidad and Tobago,TTO,1983,0.088034548
Trinidad and Tobago,TTO,1984,0.072566777
Trinidad and Tobago,TTO,1985,0.091819726
Trinidad and Tobago,TTO,1986,0.135061651
Trinidad and Tobago,TTO,1987,0.170577332
Trinidad and Tobago,TTO,1988,0.135190606
Trinidad and Tobago,TTO,1989,0.132326752
Trinidad and Tobago,TTO,1990,0.142181605
Trinidad and Tobago,TTO,1991,0.115011245
Trinidad and Tobago,TTO,1992,0.13038902
Trinidad and Tobago,TTO,1993,0.115454033
Trinidad and Tobago,TTO,1994,0.124508142
Trinidad and Tobago,TTO,1995,0.11839997
Trinidad and Tobago,TTO,1996,0.053836137
Trinidad and Tobago,TTO,1997,0.057017732
Trinidad and Tobago,TTO,1998,0.056172792
Trinidad and Tobago,TTO,1999,0.050541118
Trinidad and Tobago,TTO,2000,0.054040425
Trinidad and Tobago,TTO,2001,0.073654257
Trinidad and Tobago,TTO,2002,0.061666548
Trinidad and Tobago,TTO,2003,0.02733469
Trinidad and Tobago,TTO,2004,0.046458136
Trinidad and Tobago,TTO,2005,0.041819725
Trinidad and Tobago,TTO,2006,0.042188041
Trinidad and Tobago,TTO,2007,0.031051729
Trinidad and Tobago,TTO,2008,0.033283081
Trinidad and Tobago,TTO,2009,0.032574173
Trinidad and Tobago,TTO,2010,0.004750972
Trinidad and Tobago,TTO,2011,0.004813597
Trinidad and Tobago,TTO,2012,0.004852809
Trinidad and Tobago,TTO,2013,0.004740282
Trinidad and Tobago,TTO,2014,0.005310354
Trinidad and Tobago,TTO,2015,0.006235237
Trinidad and Tobago,TTO,2016,0.006985533
Trinidad and Tobago,TTO,2017,0.006543419
Trinidad and Tobago,TTO,2018,0.006240048
Trinidad and Tobago,TTO,2019,0.006373613
Trinidad and Tobago,TTO,2020,0.007312009
Trinidad and Tobago,TTO,2021,0.007159467
Turkey,TUR,1965,7.396099091
Turkey,TUR,1966,6.960969448
Turkey,TUR,1967,6.99737978
Turkey,TUR,1968,7.877497196
Turkey,TUR,1969,7.79177618
