Entity,Code,Year,Renewables per capita (kWh - equivalent)
France,FRA,2012,4.14439306640625
France,FRA,2013,4.7700742187500005
France,FRA,2014,4.54854931640625
France,FRA,2015,4.4211279296875
France,FRA,2016,4.68581787109375
France,FRA,2017,4.411255859375
France,FRA,2018,5.2105
France,FRA,2019,5.19535693359375
France,FRA,2020,5.5741845703125
France,FRA,2021,5.45951220703125
Germany,DEU,1965,0.628646240234375
Germany,DEU,1966,0.6749301147460938
Germany,DEU,1967,0.636536376953125
Germany,DEU,1968,0.641900390625
Germany,DEU,1969,0.5181472778320313
Germany,DEU,1970,0.6971864624023437
Germany,DEU,1971,0.54553076171875
Germany,DEU,1972,0.5361312866210938
Germany,DEU,1973,0.6131201782226563
Germany,DEU,1974,0.7044926147460938
Germany,DEU,1975,0.6852227783203125
Germany,DEU,1976,0.5714974975585938
Germany,DEU,1977,0.7112913208007813
Germany,DEU,1978,0.7445574340820312
Germany,DEU,1979,0.7517733764648438
Germany,DEU,1980,0.8004783935546875
Germany,DEU,1981,0.8276629028320313
Germany,DEU,1982,0.8226676025390626
Germany,DEU,1983,0.7746923828125
Germany,DEU,1984,0.7709264526367188
Germany,DEU,1985,0.7298294067382812
Germany,DEU,1986,0.771320556640625
Germany,DEU,1987,0.8302850341796875
Germany,DEU,1988,0.8252932128906251
Germany,DEU,1989,0.7577825317382813
Germany,DEU,1990,0.7090484619140626
Germany,DEU,1991,0.6540419921875
Germany,DEU,1992,0.7623532104492188
Germany,DEU,1993,0.7858848876953125
Germany,DEU,1994,0.850990966796875
Germany,DEU,1995,0.925470458984375
Germany,DEU,1996,0.8494024658203125
Germany,DEU,1997,0.8980415649414063
Germany,DEU,1998,0.9730571289062501
Germany,DEU,1999,1.084798828125
Germany,DEU,2000,1.4145201416015625
Germany,DEU,2001,1.4670108642578126
Germany,DEU,2002,1.7410914306640626
Germany,DEU,2003,1.7896474609375
Germany,DEU,2004,2.21823095703125
Germany,DEU,2005,2.52920947265625
Germany,DEU,2006,3.00484765625
Germany,DEU,2007,3.666389892578125
Germany,DEU,2008,3.794415771484375
Germany,DEU,2009,3.85843505859375
Germany,DEU,2010,4.1849814453125
Germany,DEU,2011,4.8493388671875
Germany,DEU,2012,5.52849169921875
Germany,DEU,2013,5.74901171875
Germany,DEU,2014,6.04523046875
Germany,DEU,2015,6.84819140625
Germany,DEU,2016,6.8252802734375
Germany,DEU,2017,7.6228369140625
Germany,DEU,2018,7.7956220703125005
Germany,DEU,2019,8.304013671875
Germany,DEU,2020,8.6533779296875
Germany,DEU,2021,8.14194873046875
Greece,GRC,1965,0.28017495727539066
Greece,GRC,1966,0.602552490234375
Greece,GRC,1967,0.5755848388671875
Greece,GRC,1968,0.47206130981445316
Greece,GRC,1969,0.7054315795898438
Greece,GRC,1970,0.8997012939453125
Greece,GRC,1971,0.8996274414062501
Greece,GRC,1972,0.9021424560546876
Greece,GRC,1973,0.7435696411132813
Greece,GRC,1974,0.7780986328125
Greece,GRC,1975,0.6610020751953125
Greece,GRC,1976,0.6087594604492188
Greece,GRC,1977,0.6140838623046875
Greece,GRC,1978,0.9410743408203125
Greece,GRC,1979,1.1081240234375
Greece,GRC,1980,1.0458651123046876
Greece,GRC,1981,1.0364844970703124
Greece,GRC,1982,1.0748209228515626
Greece,GRC,1983,0.7017078247070313
Greece,GRC,1984,0.85341796875
Greece,GRC,1985,0.8320787353515625
Greece,GRC,1986,0.9551416015625
Greece,GRC,1987,0.8176529541015625
Greece,GRC,1988,0.6928956298828125
Greece,GRC,1989,0.553503173828125
Greece,GRC,1990,0.51210986328125
Greece,GRC,1991,0.8889510498046875
Greece,GRC,1992,0.6277318115234375
Greece,GRC,1993,0.65408642578125
Greece,GRC,1994,0.7325375366210938
Greece,GRC,1995,0.9807774658203126
Greece,GRC,1996,1.1967572021484376
Greece,GRC,1997,1.062550537109375
Greece,GRC,1998,1.0215921020507812
Greece,GRC,1999,1.2750135498046875
Greece,GRC,2000,1.1057254638671876
Greece,GRC,2001,0.7754039306640625
Greece,GRC,2002,0.9367579345703125
Greece,GRC,2003,1.525838623046875
Greece,GRC,2004,1.5210458984375
Greece,GRC,2005,1.6377249755859375
Greece,GRC,2006,1.956989990234375
Greece,GRC,2007,1.1741676025390626
Greece,GRC,2008,1.4701422119140626
Greece,GRC,2009,2.09370166015625
Greece,GRC,2010,2.689636962890625
Greece,GRC,2011,2.082677490234375
Greece,GRC,2012,2.59019873046875
Greece,GRC,2013,3.650467041015625
Greece,GRC,2014,3.092565673828125
Greece,GRC,2015,3.7623781738281252
Greece,GRC,2016,3.769156005859375
Greece,GRC,2017,3.490547607421875
Greece,GRC,2018,4.076694091796875
Greece,GRC,2019,4.06700244140625
Greece,GRC,2020,4.43731005859375
Greece,GRC,2021,5.46994775390625
High-income countries,,1965,2.6347685546875
High-income countries,,1966,2.7550234375000002
High-income countries,,1967,2.793657470703125
High-income countries,,1968,2.844166015625
High-income countries,,1969,2.943536865234375
High-income countries,,1970,2.9980400390625
High-income countries,,1971,3.097029052734375
High-income countries,,1972,3.200710205078125
High-income countries,,1973,3.1806025390625
High-income countries,,1974,3.455815673828125
High-income countries,,1975,3.42396337890625
High-income countries,,1976,3.2680742187500003
High-income countries,,1977,3.26187841796875
High-income countries,,1978,3.478645751953125
High-income countries,,1979,3.590536376953125
High-income countries,,1980,3.53681396484375
High-income countries,,1981,3.545138671875
High-income countries,,1982,3.63649267578125
High-income countries,,1983,3.7989123535156253
High-income countries,,1984,3.782830078125
High-income countries,,1985,3.7506767578125
High-income countries,,1986,3.7358076171875
High-income countries,,1987,3.7101474609375003
High-income countries,,1988,3.6919221191406253
High-income countries,,1989,3.62007763671875
High-income countries,,1990,3.74261767578125
High-income countries,,1991,3.77802392578125
High-income countries,,1992,3.732434326171875
High-income countries,,1993,3.89957177734375
High-income countries,,1994,3.78587939453125
High-income countries,,1995,3.9841166992187502
High-income countries,,1996,4.043505126953125
High-income countries,,1997,4.13778955078125
High-income countries,,1998,4.044656494140625
High-income countries,,1999,4.06991845703125
High-income countries,,2000,4.1047666015625
High-income countries,,2001,3.8427666015625
High-income countries,,2002,3.900935302734375
High-income countries,,2003,3.8415800781250002
High-income countries,,2004,3.923202392578125
High-income countries,,2005,4.0036381835937505
High-income countries,,2006,4.07541455078125
High-income countries,,2007,4.07718603515625
High-income countries,,2008,4.2655537109375
High-income countries,,2009,4.3455302734375
High-income countries,,2010,4.51395263671875
High-income countries,,2011,4.7701650390625
High-income countries,,2012,4.98067431640625
High-income countries,,2013,5.2389345703125
High-income countries,,2014,5.35246484375
High-income countries,,2015,5.5161611328125
High-income countries,,2016,5.6941005859375
High-income countries,,2017,5.9499853515625
High-income countries,,2018,6.17471484375
High-income countries,,2019,6.29965283203125
High-income countries,,2020,6.7114248046875
High-income countries,,2021,6.8838173828125
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0002903522253036499
Hong Kong,HKG,2007,0.0003577801287174225
Hong Kong,HKG,2008,0.00032936826348304747
Hong Kong,HKG,2009,0.0004412582516670227
Hong Kong,HKG,2010,0.018684131622314453
Hong Kong,HKG,2011,0.021113948822021486
Hong Kong,HKG,2012,0.020149635314941405
Hong Kong,HKG,2013,0.017684831619262695
Hong Kong,HKG,2014,0.02072170639038086
Hong Kong,HKG,2015,0.027124532699584963
Hong Kong,HKG,2016,0.0303034725189209
Hong Kong,HKG,2017,0.030840177536010743
Hong Kong,HKG,2018,0.031635730743408204
Hong Kong,HKG,2019,0.03458506774902344
Hong Kong,HKG,2020,0.03467940902709961
Hong Kong,HKG,2021,0.0350076904296875
Hungary,HUN,1965,0.021807126998901367
Hungary,HUN,1966,0.028966728210449218
Hungary,HUN,1967,0.023658897399902346
Hungary,HUN,1968,0.025576078414916992
Hungary,HUN,1969,0.027195693969726563
Hungary,HUN,1970,0.02510249900817871
Hungary,HUN,1971,0.027300096511840823
Hungary,HUN,1972,0.031197607040405275
Hungary,HUN,1973,0.028569499969482423
Hungary,HUN,1974,0.022841096878051758
Hungary,HUN,1975,0.04578696441650391
Hungary,HUN,1976,0.04612459945678711
Hungary,HUN,1977,0.04142232894897461
Hungary,HUN,1978,0.03816066360473633
Hungary,HUN,1979,0.040214298248291015
Hungary,HUN,1980,0.030795419692993164
Hungary,HUN,1981,0.046226646423339846
Hungary,HUN,1982,0.043875293731689455
Hungary,HUN,1983,0.04295853424072266
Hungary,HUN,1984,0.050412361145019534
Hungary,HUN,1985,0.04337681198120117
Hungary,HUN,1986,0.043289623260498046
Hungary,HUN,1987,0.04770910263061524
Hungary,HUN,1988,0.047892013549804685
Hungary,HUN,1989,0.04491650390625
Hungary,HUN,1990,0.055951053619384766
Hungary,HUN,1991,0.0627487678527832
Hungary,HUN,1992,0.059278690338134765
Hungary,HUN,1993,0.059402740478515625
Hungary,HUN,1994,0.0598328971862793
Hungary,HUN,1995,0.06384508895874023
Hungary,HUN,1996,0.07468769073486328
Hungary,HUN,1997,0.07837205505371093
Hungary,HUN,1998,0.0632188949584961
Hungary,HUN,1999,0.07246353912353516
Hungary,HUN,2000,0.07180048370361328
Hungary,HUN,2001,0.07581605529785157
Hungary,HUN,2002,0.06916722869873047
Hungary,HUN,2003,0.10072406768798828
Hungary,HUN,2004,0.28892877197265626
Hungary,HUN,2005,0.5849447021484375
Hungary,HUN,2006,0.4660603942871094
Hungary,HUN,2007,0.5880048828125
Hungary,HUN,2008,0.7369895629882812
Hungary,HUN,2009,0.9054453735351563
Hungary,HUN,2010,0.9387982788085938
Hungary,HUN,2011,0.8363646240234375
Hungary,HUN,2012,0.8113654174804688
Hungary,HUN,2013,0.8596121215820313
Hungary,HUN,2014,0.9752385864257813
Hungary,HUN,2015,0.9996443481445313
Hungary,HUN,2016,1.0036633911132813
Hungary,HUN,2017,1.0699161376953126
Hungary,HUN,2018,1.155851318359375
Hungary,HUN,2019,1.4042303466796875
Hungary,HUN,2020,1.62919580078125
Hungary,HUN,2021,1.9975080566406251
Iceland,ISL,1965,9.85125
Iceland,ISL,1966,9.4612861328125
Iceland,ISL,1967,9.9537470703125
Iceland,ISL,1968,10.172615234375
Iceland,ISL,1969,12.619115234375
Iceland,ISL,1970,20.6055
Iceland,ISL,1971,22.147923828125002
Iceland,ISL,1972,24.2751875
Iceland,ISL,1973,30.628615234375
Iceland,ISL,1974,31.051818359375
Iceland,ISL,1975,30.145017578125
Iceland,ISL,1976,31.78463671875
Iceland,ISL,1977,33.727382812500004
Iceland,ISL,1978,34.5972734375
Iceland,ISL,1979,37.44084375
Iceland,ISL,1980,40.1086328125
Iceland,ISL,1981,41.05618359375
Iceland,ISL,1982,45.122371093750004
Iceland,ISL,1983,47.015402343750004
Iceland,ISL,1984,48.34008203125
Iceland,ISL,1985,46.844539062500004
Iceland,ISL,1986,48.960140625
Iceland,ISL,1987,49.535203125
Iceland,ISL,1988,52.09032421875
Iceland,ISL,1989,52.2496640625
Iceland,ISL,1990,51.305683593750004
Iceland,ISL,1991,50.6184921875
Iceland,ISL,1992,51.42986328125
Iceland,ISL,1993,52.970203125
Iceland,ISL,1994,53.05518359375
Iceland,ISL,1995,54.7332578125
Iceland,ISL,1996,55.7323515625
Iceland,ISL,1997,60.279640625
Iceland,ISL,1998,67.045140625
Iceland,ISL,1999,75.8926796875
Iceland,ISL,2000,80.343328125
Iceland,ISL,2001,82.708296875
Iceland,ISL,2002,85.3496640625
Iceland,ISL,2003,84.9048359375
Iceland,ISL,2004,84.6837421875
Iceland,ISL,2005,83.5593203125
Iceland,ISL,2006,93.1821875
Iceland,ISL,2007,109.6102265625
Iceland,ISL,2008,147.370046875
Iceland,ISL,2009,147.107546875
Iceland,ISL,2010,146.229375
Iceland,ISL,2011,145.1374375
Iceland,ISL,2012,145.96690625
Iceland,ISL,2013,149.11271875
Iceland,ISL,2014,147.644625
Iceland,ISL,2015,151.61565625
Iceland,ISL,2016,147.799984375
Iceland,ISL,2017,151.431421875
Iceland,ISL,2018,153.88340625
Iceland,ISL,2019,149.612125
Iceland,ISL,2020,145.328296875
Iceland,ISL,2021,147.72221875
India,IND,1965,0.11355195617675781
India,IND,1966,0.11613392639160157
India,IND,1967,0.12726585388183595
India,IND,1968,0.14380703735351563
India,IND,1969,0.15626368713378908
India,IND,1970,0.16210694885253907
India,IND,1971,0.173837158203125
India,IND,1972,0.1648899383544922
India,IND,1973,0.17155513000488282
India,IND,1974,0.16126864624023438
India,IND,1975,0.18825051879882812
India,IND,1976,0.1924464111328125
India,IND,1977,0.20521315002441406
India,IND,1978,0.24885227966308593
India,IND,1979,0.23451976013183595
India,IND,1980,0.23455023193359376
India,IND,1981,0.2442148895263672
India,IND,1982,0.20134739685058595
India,IND,1983,0.18956234741210937
India,IND,1984,0.20700509643554688
India,IND,1985,0.19533201599121094
India,IND,1986,0.19382801818847656
India,IND,1987,0.17663150024414062
India,IND,1988,0.1928379669189453
India,IND,1989,0.21907652282714843
India,IND,1990,0.22506582641601564
India,IND,1991,0.24595680236816406
India,IND,1992,0.22853842163085938
India,IND,1993,0.22669741821289063
India,IND,1994,0.2527130432128906
India,IND,1995,0.2362928466796875
India,IND,1996,0.21298744201660158
India,IND,1997,0.21349415588378906
India,IND,1998,0.24976919555664062
India,IND,1999,0.24361524963378905
India,IND,2000,0.2250107879638672
India,IND,2001,0.2086988525390625
India,IND,2002,0.2026661376953125
India,IND,2003,0.20259751892089845
India,IND,2004,0.28714566040039063
India,IND,2005,0.27656390380859375
India,IND,2006,0.3206653747558594
India,IND,2007,0.34943206787109377
India,IND,2008,0.3367030029296875
India,IND,2009,0.3191387939453125
India,IND,2010,0.3344137268066406
India,IND,2011,0.39902212524414066
India,IND,2012,0.3745873413085938
India,IND,2013,0.4174214782714844
India,IND,2014,0.4421435852050781
India,IND,2015,0.4403621826171875
India,IND,2016,0.4435401306152344
India,IND,2017,0.4882522583007813
India,IND,2018,0.5417200927734375
India,IND,2019,0.6143377685546875
India,IND,2020,0.6304700927734375
India,IND,2021,0.6575962524414063
Indonesia,IDN,1965,0.05382757186889649
Indonesia,IDN,1966,0.06811502075195312
Indonesia,IDN,1967,0.07443473052978516
Indonesia,IDN,1968,0.08949948883056641
Indonesia,IDN,1969,0.09108979034423828
Indonesia,IDN,1970,0.1078070068359375
Indonesia,IDN,1971,0.034588119506835935
Indonesia,IDN,1972,0.03012796211242676
Indonesia,IDN,1973,0.03703694534301758
Indonesia,IDN,1974,0.039997474670410156
Indonesia,IDN,1975,0.04090013885498047
Indonesia,IDN,1976,0.023411359786987305
Indonesia,IDN,1977,0.03798260879516602
Indonesia,IDN,1978,0.026485334396362307
Indonesia,IDN,1979,0.02876604461669922
Indonesia,IDN,1980,0.02543645477294922
Indonesia,IDN,1981,0.024761665344238282
Indonesia,IDN,1982,0.02639541244506836
Indonesia,IDN,1983,0.038788536071777346
Indonesia,IDN,1984,0.041423583984375
Indonesia,IDN,1985,0.04958491897583008
Indonesia,IDN,1986,0.07823441314697266
Indonesia,IDN,1987,0.07892499542236328
Indonesia,IDN,1988,0.08506646728515625
Indonesia,IDN,1989,0.10420226287841797
Indonesia,IDN,1990,0.12346306610107421
Indonesia,IDN,1991,0.13485467529296874
Indonesia,IDN,1992,0.16833456420898438
Indonesia,IDN,1993,0.1539944305419922
Indonesia,IDN,1994,0.14520274353027343
Indonesia,IDN,1995,0.15640599060058594
Indonesia,IDN,1996,0.16379280090332032
Indonesia,IDN,1997,0.12368841552734375
Indonesia,IDN,1998,0.1942943878173828
Indonesia,IDN,1999,0.20073162841796877
Indonesia,IDN,2000,0.20539450073242188
Indonesia,IDN,2001,0.23902487182617188
Indonesia,IDN,2002,0.21694557189941407
Indonesia,IDN,2003,0.20303292846679688
Indonesia,IDN,2004,0.21101434326171875
Indonesia,IDN,2005,0.22058050537109375
Indonesia,IDN,2006,0.202873779296875
Indonesia,IDN,2007,0.22468321228027344
Indonesia,IDN,2008,0.23811737060546875
Indonesia,IDN,2009,0.24707876586914063
Indonesia,IDN,2010,0.3163717651367188
Indonesia,IDN,2011,0.26055599975585936
Indonesia,IDN,2012,0.2727891845703125
Indonesia,IDN,2013,0.32384246826171875
Indonesia,IDN,2014,0.3347364196777344
Indonesia,IDN,2015,0.2855664672851563
Indonesia,IDN,2016,0.41153411865234374
Indonesia,IDN,2017,0.40987329101562503
Indonesia,IDN,2018,0.6287620849609376
Indonesia,IDN,2019,0.706529541015625
Indonesia,IDN,2020,0.8109602661132813
Indonesia,IDN,2021,0.8674477539062501
Iran,IRN,1965,0.20370768737792969
Iran,IRN,1966,0.2131748504638672
Iran,IRN,1967,0.22344793701171875
Iran,IRN,1968,0.23397581481933594
Iran,IRN,1969,0.24521905517578124
Iran,IRN,1970,0.2571104431152344
Iran,IRN,1971,0.26911370849609373
Iran,IRN,1972,0.3441346130371094
Iran,IRN,1973,0.28372442626953126
Iran,IRN,1974,0.303819091796875
Iran,IRN,1975,0.3098359375
Iran,IRN,1976,0.3362523193359375
Iran,IRN,1977,0.3368125610351563
Iran,IRN,1978,0.5105754089355469
Iran,IRN,1979,0.4274486694335938
Iran,IRN,1980,0.4270356750488281
Iran,IRN,1981,0.4482828979492188
Iran,IRN,1982,0.4516339416503906
Iran,IRN,1983,0.42405581665039066
Iran,IRN,1984,0.38049542236328127
Iran,IRN,1985,0.36841204833984376
Iran,IRN,1986,0.42319656372070313
Iran,IRN,1987,0.45145770263671875
Iran,IRN,1988,0.45939276123046874
Iran,IRN,1989,0.363110595703125
Iran,IRN,1990,0.3872095947265625
Iran,IRN,1991,0.2874500427246094
Iran,IRN,1992,0.46301382446289063
Iran,IRN,1993,0.5215004272460938
Iran,IRN,1994,0.3365438232421875
Iran,IRN,1995,0.40055264282226566
Iran,IRN,1996,0.41837927246093753
Iran,IRN,1997,0.2782467346191406
Iran,IRN,1998,0.34612005615234376
Iran,IRN,1999,0.2362821502685547
Iran,IRN,2000,0.1720164794921875
Iran,IRN,2001,0.18372805786132812
Iran,IRN,2002,0.3488772888183594
Iran,IRN,2003,0.40935449218750003
Iran,IRN,2004,0.5006458435058594
Iran,IRN,2005,0.5959320068359375
Iran,IRN,2006,0.7515071411132813
Iran,IRN,2007,0.717444091796875
Iran,IRN,2008,0.29744595336914065
Iran,IRN,2009,0.2662106628417969
Iran,IRN,2010,0.39259521484375
Iran,IRN,2011,0.403704345703125
Iran,IRN,2012,0.46504849243164065
Iran,IRN,2013,0.5297575073242188
Iran,IRN,2014,0.5161663818359375
Iran,IRN,2015,0.4602118225097656
Iran,IRN,2016,0.5251856689453125
Iran,IRN,2017,0.5827413940429688
Iran,IRN,2018,0.3505840148925781
Iran,IRN,2019,1.1162191162109376
Iran,IRN,2020,0.7810753784179688
Iran,IRN,2021,0.5138874511718751
Iraq,IRQ,1965,0.024963600158691406
Iraq,IRQ,1966,0.0317218132019043
Iraq,IRQ,1967,0.03505317687988281
Iraq,IRQ,1968,0.04092304992675781
Iraq,IRQ,1969,0.043625892639160155
Iraq,IRQ,1970,0.051387153625488284
Iraq,IRQ,1971,0.05766441345214844
Iraq,IRQ,1972,0.055794025421142576
Iraq,IRQ,1973,0.07830661010742188
Iraq,IRQ,1974,0.10456057739257812
Iraq,IRQ,1975,0.11666419219970703
Iraq,IRQ,1976,0.11246122741699219
Iraq,IRQ,1977,0.13430010986328125
Iraq,IRQ,1978,0.16278677368164063
Iraq,IRQ,1979,0.2301521911621094
Iraq,IRQ,1980,0.14943753051757813
Iraq,IRQ,1981,0.12843553161621094
Iraq,IRQ,1982,0.12293072509765625
Iraq,IRQ,1983,0.11975128936767579
Iraq,IRQ,1984,0.11874365997314454
Iraq,IRQ,1985,0.11595433807373047
Iraq,IRQ,1986,0.1115160140991211
Iraq,IRQ,1987,0.4729124450683594
Iraq,IRQ,1988,0.46279946899414065
Iraq,IRQ,1989,0.4523800048828125
Iraq,IRQ,1990,0.7894075317382813
Iraq,IRQ,1991,0.35458233642578124
Iraq,IRQ,1992,0.8386099853515625
Iraq,IRQ,1993,0.9612286987304688
Iraq,IRQ,1994,0.945505615234375
Iraq,IRQ,1995,1.0448428955078126
Iraq,IRQ,1996,0.9232999877929687
Iraq,IRQ,1997,0.91139599609375
Iraq,IRQ,1998,0.8286987915039062
Iraq,IRQ,1999,0.46154040527343754
Iraq,IRQ,2000,0.402264404296875
Iraq,IRQ,2001,0.44913626098632814
Iraq,IRQ,2002,0.5338538208007813
Iraq,IRQ,2003,0.5378423461914063
Iraq,IRQ,2004,0.62967919921875
Iraq,IRQ,2005,0.5204993286132813
Iraq,IRQ,2006,0.5173662109375
Iraq,IRQ,2007,0.4626018981933594
Iraq,IRQ,2008,0.29025811767578125
Iraq,IRQ,2009,0.27280291748046875
Iraq,IRQ,2010,0.33736553955078125
Iraq,IRQ,2011,0.30522305297851565
Iraq,IRQ,2012,0.37805068969726563
Iraq,IRQ,2013,0.3826297302246094
Iraq,IRQ,2014,0.2277136688232422
Iraq,IRQ,2015,0.19709165954589844
Iraq,IRQ,2016,0.25070115661621095
Iraq,IRQ,2017,0.15827569580078124
Iraq,IRQ,2018,0.15104956054687502
Iraq,IRQ,2019,0.35806829833984377
Iraq,IRQ,2020,0.22589430236816407
Iraq,IRQ,2021,0.21517866516113282
Ireland,IRL,1965,0.9865169067382813
Ireland,IRL,1966,0.8856220092773438
Ireland,IRL,1967,0.8336622314453125
Ireland,IRL,1968,0.7934080810546875
Ireland,IRL,1969,0.5968880004882813
Ireland,IRL,1970,0.8158681030273438
Ireland,IRL,1971,0.46723791503906253
Ireland,IRL,1972,0.6793746337890625
Ireland,IRL,1973,0.6233468017578125
Ireland,IRL,1974,0.7579852294921875
Ireland,IRL,1975,0.4932901000976563
Ireland,IRL,1976,0.5498283081054688
Ireland,IRL,1977,0.678724609375
Ireland,IRL,1978,0.626377685546875
Ireland,IRL,1979,0.7306017456054688
Ireland,IRL,1980,0.7315331420898438
Ireland,IRL,1981,0.7436659545898437
Ireland,IRL,1982,0.6870419921875001
Ireland,IRL,1983,0.6622041625976562
Ireland,IRL,1984,0.5799553833007812
Ireland,IRL,1985,0.7052349243164062
Ireland,IRL,1986,0.7726013183593751
Ireland,IRL,1987,0.5771038208007813
Ireland,IRL,1988,0.7343685913085938
Ireland,IRL,1989,0.5879420166015625
Ireland,IRL,1990,0.5870382080078125
Ireland,IRL,1991,0.6270891113281251
Ireland,IRL,1992,0.6885958862304687
Ireland,IRL,1993,0.6502694091796876
Ireland,IRL,1994,0.7782193603515625
Ireland,IRL,1995,0.60009619140625
Ireland,IRL,1996,0.6250789184570312
Ireland,IRL,1997,0.6604400024414062
Ireland,IRL,1998,0.943594970703125
Ireland,IRL,1999,0.89648583984375
Ireland,IRL,2000,0.9321896362304688
Ireland,IRL,2001,0.7917278442382812
Ireland,IRL,2002,1.037182373046875
Ireland,IRL,2003,0.8355985107421875
Ireland,IRL,2004,0.9983106079101562
Ireland,IRL,2005,1.305869140625
Ireland,IRL,2006,1.6751925048828125
Ireland,IRL,2007,1.8420328369140626
Ireland,IRL,2008,2.3011225585937503
Ireland,IRL,2009,2.575640380859375
Ireland,IRL,2010,2.3019792480468753
Ireland,IRL,2011,3.2911044921875
Ireland,IRL,2012,3.168837158203125
Ireland,IRL,2013,3.36931689453125
Ireland,IRL,2014,3.7955888671875
Ireland,IRL,2015,4.59987744140625
Ireland,IRL,2016,4.360083984375
Ireland,IRL,2017,5.05202685546875
Ireland,IRL,2018,5.6987080078125
Ireland,IRL,2019,6.46687060546875
Ireland,IRL,2020,7.27921875
Ireland,IRL,2021,6.14711865234375
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.0015691187381744384
Israel,ISR,1982,0.0015415577888488769
Israel,ISR,1983,0.0007542210817337036
Israel,ISR,1984,0.0014906513690948486
Israel,ISR,1985,0.0014663137197494507
Israel,ISR,1986,0.004328694820404053
Israel,ISR,1987,0.007096010684967041
Israel,ISR,1988,0.006971119880676269
Israel,ISR,1989,0.0020447561740875243
Israel,ISR,1990,0.0019920003414154053
Israel,ISR,1991,0.003867687702178955
Israel,ISR,1992,0.018042482376098633
Israel,ISR,1993,0.015596514701843263
Israel,ISR,1994,0.013320905685424805
Israel,ISR,1995,0.014023820877075195
Israel,ISR,1996,0.013083447456359863
Israel,ISR,1997,0.013280165672302247
Israel,ISR,1998,0.012970890045166016
Israel,ISR,1999,0.016752187728881835
Israel,ISR,2000,0.015416659355163575
Israel,ISR,2001,0.009694549560546875
Israel,ISR,2002,0.01513990306854248
Israel,ISR,2003,0.0198626708984375
Israel,ISR,2004,0.017569648742675782
Israel,ISR,2005,0.01710292625427246
Israel,ISR,2006,0.010647971153259278
Israel,ISR,2007,0.009911100387573242
Israel,ISR,2008,0.013185323715209961
Israel,ISR,2009,0.04078718566894531
Israel,ISR,2010,0.0676861343383789
Israel,ISR,2011,0.11513131713867188
Israel,ISR,2012,0.17876815795898438
Israel,ISR,2013,0.20372109985351564
Israel,ISR,2014,0.335914306640625
Israel,ISR,2015,0.44912210083007814
Israel,ISR,2016,0.60976708984375
Israel,ISR,2017,0.6000955200195313
Israel,ISR,2018,0.6487474975585937
Israel,ISR,2019,1.034997802734375
Israel,ISR,2020,1.338238037109375
Israel,ISR,2021,1.7053421630859376
Italy,ITA,1965,2.587152587890625
Italy,ITA,1966,2.67067626953125
Italy,ITA,1967,2.581673095703125
Italy,ITA,1968,2.5909140625
Italy,ITA,1969,2.500544677734375
Italy,ITA,1970,2.464782958984375
Italy,ITA,1971,2.37613525390625
Italy,ITA,1972,2.460479248046875
Italy,ITA,1973,2.2400439453125
Italy,ITA,1974,2.263984375
Italy,ITA,1975,2.409145263671875
Italy,ITA,1976,2.288827880859375
Italy,ITA,1977,2.9086315917968752
Italy,ITA,1978,2.604035400390625
Italy,ITA,1979,2.62004052734375
Italy,ITA,1980,2.58174072265625
Italy,ITA,1981,2.431267578125
Italy,ITA,1982,2.345644287109375
Italy,ITA,1983,2.332781982421875
Italy,ITA,1984,2.38212890625
Italy,ITA,1985,2.297478759765625
Italy,ITA,1986,2.3114831542968752
Italy,ITA,1987,2.237337646484375
Italy,ITA,1988,2.302321533203125
