Entity,Code,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh
France,FRA,2013,16.054344177246094,4.735000133514404,7.809869766235352,70.84404754638672
France,FRA,2014,17.25018882751465,5.913000106811523,8.32037353515625,62.82951736450195
France,FRA,2015,21.350168228149414,7.263162612915039,8.844253540039062,54.55695724487305
France,FRA,2016,21.307964324951172,8.164942741394043,9.63590145111084,59.92342758178711
France,FRA,2017,24.543689727783203,9.102624893188477,10.333821296691895,48.964454650878906
France,FRA,2018,28.53087043762207,10.411551475524902,10.550078392028809,63.915767669677734
France,FRA,2019,34.615360260009766,11.747336387634277,10.743961334228516,56.027713775634766
France,FRA,2020,39.74982833862305,12.925406455993652,10.668055534362793,61.171791076660156
France,FRA,2021,36.96733856201172,14.605709075927734,11.192471504211426,57.96653747558594
Germany,DEU,1965,0,0,0,16.212209701538086
Germany,DEU,1966,0,0,0,17.533998489379883
Germany,DEU,1967,0,0,0,16.652311325073242
Germany,DEU,1968,0,0,0,16.898990631103516
Germany,DEU,1969,0,0,0,13.713478088378906
Germany,DEU,1970,0,0,0.9200201630592346,17.53367805480957
Germany,DEU,1971,0,0,1.0010281801223755,13.455187797546387
Germany,DEU,1972,0,0,1.0187487602233887,13.205894470214844
Germany,DEU,1973,0,0,1.0531048774719238,15.229461669921875
Germany,DEU,1974,0,0,1.0762499570846558,17.638132095336914
Germany,DEU,1975,0,0,1.124710202217102,17.059123992919922
Germany,DEU,1976,0,0,1.277685284614563,13.846833229064941
Germany,DEU,1977,0,0,1.2465839385986328,17.58216094970703
Germany,DEU,1978,0,0,1.3174660205841064,18.362234115600586
Germany,DEU,1979,0,0,1.4433177709579468,18.383686065673828
Germany,DEU,1980,0,0,1.9662537574768066,19.069143295288086
Germany,DEU,1981,0,0,1.8042376041412354,19.9146728515625
Germany,DEU,1982,0,0,1.798812985420227,19.737993240356445
Germany,DEU,1983,0,0,1.5402381420135498,18.712017059326172
Germany,DEU,1984,0,0,1.6429448127746582,18.47917366027832
Germany,DEU,1985,0,0,1.6440297365188599,17.400650024414062
Germany,DEU,1986,0.0010000000474974513,0,1.5955696105957031,18.57198143005371
Germany,DEU,1987,0.0020000000949949026,0,1.4458492994308472,20.34296989440918
Germany,DEU,1988,0.00800000037997961,0,1.6378817558288574,20.079391479492188
Germany,DEU,1989,0.026000000536441803,0,1.7492679357528687,18.243728637695312
Germany,DEU,1990,0.07100000232458115,0.0010000000474974513,1.434999942779541,17.334999084472656
Germany,DEU,1991,0.10000000149011612,0.0010000000474974513,1.5110000371932983,15.850000381469727
Germany,DEU,1992,0.2750000059604645,0.0020000000949949026,1.562000036239624,18.635000228881836
Germany,DEU,1993,0.6000000238418579,0.003000000026077032,1.6629999876022339,18.959999084472656
Germany,DEU,1994,0.9089999794960022,0.004000000189989805,1.906000018119812,20.19499969482422
Germany,DEU,1995,1.5,0.004999999888241291,2.0490000247955322,21.555999755859375
Germany,DEU,1996,2.0320000648498535,0.006000000052154064,2.1429998874664307,18.81800079345703
Germany,DEU,1997,2.9660000801086426,0.010999999940395355,2.296999931335449,18.95199966430664
Germany,DEU,1998,4.488999843597412,0.014999999664723873,2.7179999351501465,19.00200080871582
Germany,DEU,1999,5.5279998779296875,0.01899999938905239,2.940000057220459,20.68600082397461
Germany,DEU,2000,9.5,0,3.4000000953674316,24.899999618530273
Germany,DEU,2001,10.5,0.10000000149011612,5.199999809265137,23.200000762939453
Germany,DEU,2002,15.800000190734863,0.20000000298023224,6.400000095367432,23.700000762939453
Germany,DEU,2003,19.086999893188477,0.31299999356269836,8.948651313781738,18.321197509765625
Germany,DEU,2004,26.018999099731445,0.5569999814033508,10.635514259338379,20.7457218170166
Germany,DEU,2005,27.77400016784668,1.3079999685287476,14.706199645996094,19.63800048828125
Germany,DEU,2006,31.323999404907227,2.265000104904175,18.93440055847168,20.0310001373291
Germany,DEU,2007,40.50699996948242,3.13700008392334,24.61639976501465,21.170000076293945
Germany,DEU,2008,41.3849983215332,4.507999897003174,28.031600952148438,20.44300079345703
Germany,DEU,2009,39.41999816894531,6.715000152587891,30.904800415039062,19.0310001373291
Germany,DEU,2010,38.547000885009766,11.963000297546387,33.951698303222656,20.952999114990234
Germany,DEU,2011,49.856998443603516,19.990999221801758,36.9098014831543,17.67099952697754
Germany,DEU,2012,51.68000030517578,26.743999481201172,43.22840118408203,21.7549991607666
Germany,DEU,2013,52.73699951171875,30.621000289916992,45.59299850463867,22.99799919128418
Germany,DEU,2014,58.49700164794922,34.55799865722656,48.3849983215332,19.586999893188477
Germany,DEU,2015,80.6240005493164,37.17100143432617,50.45899963378906,18.976999282836914
Germany,DEU,2016,79.92400360107422,36.66999816894531,51.10300064086914,20.54599952697754
Germany,DEU,2017,105.69300079345703,37.893001556396484,51.08000183105469,20.149999618530273
Germany,DEU,2018,109.95099639892578,43.45899963378906,50.97200012207031,17.69300079345703
Germany,DEU,2019,125.89399719238281,44.382999420166016,50.323001861572266,19.731000900268555
Germany,DEU,2020,132.1020050048828,48.64099884033203,51.09199905395508,18.32200050354004
Germany,DEU,2021,117.69999694824219,49,50.900001525878906,19.100000381469727
Greece,GRC,1965,0,0,0,0.8009999990463257
Greece,GRC,1966,0,0,0,1.7300000190734863
Greece,GRC,1967,0,0,0,1.659999966621399
Greece,GRC,1968,0,0,0,1.3680000305175781
Greece,GRC,1969,0,0,0,2.055000066757202
Greece,GRC,1970,0,0,0,2.635999917984009
Greece,GRC,1971,0,0,0,2.6519999504089355
Greece,GRC,1972,0,0,0,2.677000045776367
Greece,GRC,1973,0,0,0,2.2230000495910645
Greece,GRC,1974,0,0,0,2.3469998836517334
Greece,GRC,1975,0,0,0,2.015000104904175
Greece,GRC,1976,0,0,0,1.878999948501587
Greece,GRC,1977,0,0,0,1.9220000505447388
Greece,GRC,1978,0,0,0,2.98799991607666
Greece,GRC,1979,0,0,0,3.565999984741211
Greece,GRC,1980,0,0,0,3.4049999713897705
Greece,GRC,1981,0,0,0,3.4070000648498535
Greece,GRC,1982,0,0,0,3.561000108718872
Greece,GRC,1983,0,0,0,2.3399999141693115
Greece,GRC,1984,0,0,0,2.861999988555908
Greece,GRC,1985,0,0,0,2.805000066757202
Greece,GRC,1986,0,0,0,3.234999895095825
Greece,GRC,1987,0.0010000000474974513,0,0,2.7799999713897705
Greece,GRC,1988,0.0010000000474974513,0,0,2.365999937057495
Greece,GRC,1989,0.0010000000474974513,0,0,1.899999976158142
Greece,GRC,1990,0.0020000000949949026,0,0,1.7690000534057617
Greece,GRC,1991,0.0020000000949949026,0,0,3.0989999771118164
Greece,GRC,1992,0.00800000037997961,0,0.0010000000474974513,2.203000068664551
Greece,GRC,1993,0.04699999839067459,0,0.0010000000474974513,2.2820000648498535
Greece,GRC,1994,0.03700000047683716,0,0.0010000000474974513,2.5989999771118164
Greece,GRC,1995,0.03400000184774399,0,0.0010000000474974513,3.5290000438690186
Greece,GRC,1996,0.035999998450279236,0,0,4.3480000495910645
Greece,GRC,1997,0.03700000047683716,0,0,3.881999969482422
Greece,GRC,1998,0.0729999989271164,0,0,3.7170000076293945
Greece,GRC,1999,0.16200000047683716,0,0.0010000000474974513,4.5920000076293945
Greece,GRC,2000,0.45100000500679016,0,0,3.693000078201294
Greece,GRC,2001,0.7559999823570251,0,0.07900000363588333,2.0969998836517334
Greece,GRC,2002,0.6510000228881836,0,0.12600000202655792,2.799999952316284
Greece,GRC,2003,1.0210000276565552,0,0.10499999672174454,4.765999794006348
Greece,GRC,2004,1.121000051498413,0.0010000000474974513,0.12300000339746475,4.671999931335449
Greece,GRC,2005,1.2660000324249268,0.0010000000474974513,0.12200000137090683,5.017000198364258
Greece,GRC,2006,1.6990000009536743,0.0010000000474974513,0.11400000005960464,5.864999771118164
Greece,GRC,2007,1.8179999589920044,0.0010000000474974513,0.18400000035762787,2.5910000801086426
Greece,GRC,2008,2.242000102996826,0.004999999888241291,0.19099999964237213,3.312000036239624
Greece,GRC,2009,2.5429999828338623,0.05000000074505806,0.21799999475479126,5.374000072479248
Greece,GRC,2010,2.7139999866485596,0.15800000727176666,0.1899999976158142,7.460000038146973
Greece,GRC,2011,3.315000057220459,0.6100000143051147,0.2070000022649765,4.011000156402588
Greece,GRC,2012,3.8499999046325684,1.694000005722046,0.20399999618530273,4.4029998779296875
Greece,GRC,2013,4.138999938964844,3.6480000019073486,0.2160000056028366,6.3460001945495605
Greece,GRC,2014,3.688999891281128,3.7920000553131104,0.2199999988079071,4.47599983215332
Greece,GRC,2015,4.620999813079834,3.9000000953674316,0.23100000619888306,6.0980000495910645
Greece,GRC,2016,5.145999908447266,3.930000066757202,0.27399998903274536,5.543000221252441
Greece,GRC,2017,5.536986827850342,3.9914770126342773,0.31002798676490784,3.9625470638275146
Greece,GRC,2018,6.300259113311768,3.79065203666687,0.3140699863433838,5.743447780609131
Greece,GRC,2019,7.2663469314575195,4.4285101890563965,0.4020270109176636,3.9776151180267334
Greece,GRC,2020,9.310104370117188,4.446854114532471,0.4535540044307709,3.3022799491882324
Greece,GRC,2021,10.470926284790039,5.167975425720215,0.17746587097644806,5.823792457580566
High-income countries,,1965,0,0,17.88523292541504,705.694091796875
High-income countries,,1966,0,0,19.68400764465332,745.0830078125
High-income countries,,1967,0,0,19.81357192993164,763.7589721679688
High-income countries,,1968,0,0,21.9410457611084,783.7301025390625
High-income countries,,1969,0,0,23.07996368408203,818.9755859375
High-income countries,,1970,0,0,24.964963912963867,840.9904174804688
High-income countries,,1971,0,0,25.50990867614746,877.8004760742188
High-income countries,,1972,0,0,27.498178482055664,915.1320190429688
High-income countries,,1973,0,0,29.371082305908203,916.1934204101562
High-income countries,,1974,0,0,31.12592887878418,1005.9073486328125
High-income countries,,1975,0,0,31.10291290283203,1005.6749267578125
High-income countries,,1976,0,0,34.59475326538086,963.1936645507812
High-income countries,,1977,0,0,36.31119155883789,967.7184448242188
High-income countries,,1978,0.003000000026077032,0,38.39973449707031,1040.887939453125
High-income countries,,1979,0.006000000052154064,0,40.23731231689453,1082.578125
High-income countries,,1980,0.010499999858438969,0,42.139984130859375,1072.41650390625
High-income countries,,1981,0.010499999858438969,0,43.52723693847656,1082.13623046875
High-income countries,,1982,0.01850000023841858,0,50.89854049682617,1111.814453125
High-income countries,,1983,0.03279494866728783,0.003000000026077032,55.702415466308594,1167.839111328125
High-income countries,,1984,0.04475555568933487,0.006311111152172089,63.33676528930664,1163.540771484375
High-income countries,,1985,0.06422019749879837,0.01174747571349144,65.34928131103516,1159.8822021484375
High-income countries,,1986,0.13883130252361298,0.015183838084340096,70.28380584716797,1158.509033203125
High-income countries,,1987,0.19537676870822906,0.01060303021222353,75.52503204345703,1153.1248779296875
High-income countries,,1988,0.3315798044204712,0.01019596029073,77.73570251464844,1153.1641845703125
High-income countries,,1989,2.6497769355773926,0.2622232139110565,86.86849975585938,1125.8265380859375
High-income countries,,1990,3.597137212753296,0.38529494404792786,96.62821197509766,1164.5439453125
High-income countries,,1991,3.9627058506011963,0.5012028813362122,101.04390716552734,1180.3626708984375
High-income countries,,1992,4.5114288330078125,0.4605851173400879,107.74437713623047,1165.9959716796875
High-income countries,,1993,5.384532928466797,0.5486975312232971,112.21698760986328,1227.135498046875
High-income countries,,1994,6.528022766113281,0.5870139002799988,115.57039642333984,1191.8570556640625
High-income countries,,1995,7.126638412475586,0.6258037090301514,117.56831359863281,1267.2628173828125
High-income countries,,1996,8.173980712890625,0.6781473755836487,120.8248062133789,1293.0584716796875
High-income countries,,1997,10.701238632202148,0.7265221476554871,128.36581420898438,1325.218505859375
High-income countries,,1998,14.334826469421387,0.7846993207931519,132.4808807373047,1293.2545166015625
High-income countries,,1999,19.03978157043457,0.8750002980232239,136.38516235351562,1302.7513427734375
High-income countries,,2000,28.696821212768555,1.0057497024536133,139.75514221191406,1311.4407958984375
High-income countries,,2001,34.70056915283203,1.348968744277954,145.10780334472656,1221.66357421875
High-income countries,,2002,48.38405227661133,1.70009446144104,158.22720336914062,1232.7166748046875
High-income countries,,2003,58.5504150390625,2.1286354064941406,165.66397094726562,1209.859375
High-income countries,,2004,77.62433624267578,2.8202247619628906,179.4540557861328,1224.541015625
High-income countries,,2005,95.14883422851562,4.009548187255859,194.3845672607422,1239.819580078125
High-income countries,,2006,118.3582763671875,5.542243003845215,204.92030334472656,1252.17822265625
High-income countries,,2007,151.2085723876953,7.5041069984436035,218.19537353515625,1224.843994140625
High-income countries,,2008,189.37725830078125,12.285412788391113,227.5172119140625,1269.39404296875
High-income countries,,2009,226.53140258789062,20.45340919494629,236.94407653808594,1268.960693359375
High-income countries,,2010,266.53240966796875,32.59922790527344,260.61328125,1282.23095703125
High-income countries,,2011,326.70867919921875,60.96809005737305,274.14984130859375,1308.4969482421875
High-income countries,,2012,375.8394470214844,92.46782684326172,296.6976013183594,1314.52490234375
High-income countries,,2013,434.4375,121.06986236572266,314.3445739746094,1341.4576416015625
High-income countries,,2014,466.4109191894531,159.0026397705078,330.0161437988281,1326.91796875
High-income countries,,2015,541.5226440429688,195.21176147460938,348.3847351074219,1290.396484375
High-income countries,,2016,584.69482421875,229.05551147460938,347.7522277832031,1318.000732421875
High-income countries,,2017,673.0690307617188,276.4635009765625,359.15130615234375,1308.9022216796875
High-income countries,,2018,714.9800415039062,318.0341796875,367.2090759277344,1343.8660888671875
High-income countries,,2019,795.4271850585938,364.8162841796875,369.53741455078125,1291.6600341796875
High-income countries,,2020,895.2072143554688,433.697265625,366.5997009277344,1337.114501953125
High-income countries,,2021,929.2725830078125,513.4033813476562,385.7990417480469,1300.623046875
Hong Kong,HKG,1965,0,0,0,0
Hong Kong,HKG,1966,0,0,0,0
Hong Kong,HKG,1967,0,0,0,0
Hong Kong,HKG,1968,0,0,0,0
Hong Kong,HKG,1969,0,0,0,0
Hong Kong,HKG,1970,0,0,0,0
Hong Kong,HKG,1971,0,0,0,0
Hong Kong,HKG,1972,0,0,0,0
Hong Kong,HKG,1973,0,0,0,0
Hong Kong,HKG,1974,0,0,0,0
Hong Kong,HKG,1975,0,0,0,0
Hong Kong,HKG,1976,0,0,0,0
Hong Kong,HKG,1977,0,0,0,0
Hong Kong,HKG,1978,0,0,0,0
Hong Kong,HKG,1979,0,0,0,0
Hong Kong,HKG,1980,0,0,0,0
Hong Kong,HKG,1981,0,0,0,0
Hong Kong,HKG,1982,0,0,0,0
Hong Kong,HKG,1983,0,0,0,0
Hong Kong,HKG,1984,0,0,0,0
Hong Kong,HKG,1985,0,0,0,0
Hong Kong,HKG,1986,0,0,0,0
Hong Kong,HKG,1987,0,0,0,0
Hong Kong,HKG,1988,0,0,0,0
Hong Kong,HKG,1989,0,0,0,0
Hong Kong,HKG,1990,0,0,0,0
Hong Kong,HKG,1991,0,0,0,0
Hong Kong,HKG,1992,0,0,0,0
Hong Kong,HKG,1993,0,0,0,0
Hong Kong,HKG,1994,0,0,0,0
Hong Kong,HKG,1995,0,0,0,0
Hong Kong,HKG,1996,0,0,0,0
Hong Kong,HKG,1997,0,0,0,0
Hong Kong,HKG,1998,0,0,0,0
Hong Kong,HKG,1999,0,0,0,0
Hong Kong,HKG,2000,0,0,0,0
Hong Kong,HKG,2001,0,0,0,0
Hong Kong,HKG,2002,0,0,0,0
Hong Kong,HKG,2003,0,0,0,0
Hong Kong,HKG,2004,0,0,0,0
Hong Kong,HKG,2005,0,0,0,0
Hong Kong,HKG,2006,0.0006939999875612557,0,0,0
Hong Kong,HKG,2007,0.0008650000090710819,0,0,0
Hong Kong,HKG,2008,0.0008069999748840928,0,0,0
Hong Kong,HKG,2009,0.0010989999864250422,0,0,0
Hong Kong,HKG,2010,0.001041000010445714,0.0010000000474974513,0.039000000804662704,0
Hong Kong,HKG,2011,0.0008679999737069011,0.003000000026077032,0.0430000014603138,0
Hong Kong,HKG,2012,0.0010529999854043126,0.003000000026077032,0.04100000113248825,0
Hong Kong,HKG,2013,0.0008360000210814178,0.003000000026077032,0.035999998450279236,0
Hong Kong,HKG,2014,0.0008999999845400453,0.003000000026077032,0.0430000014603138,0
Hong Kong,HKG,2015,0.0008110000053420663,0.004000000189989805,0.05700000002980232,0
Hong Kong,HKG,2016,0.0004920000210404396,0.004000000189989805,0.06499999761581421,0
Hong Kong,HKG,2017,0.0010450000409036875,0.0056050000712275505,0.06504400074481964,0
Hong Kong,HKG,2018,0.000699999975040555,0.006382999941706657,0.06718499958515167,0
Hong Kong,HKG,2019,0.000699999975040555,0.006883000023663044,0.07430499792098999,0
Hong Kong,HKG,2020,0.0007999999797903001,0.007883000187575817,0.07430499792098999,0
Hong Kong,HKG,2021,0.0008205129997804761,0.008085127919912338,0.07552526891231537,0
Hungary,HUN,1965,0,0,0,0.07500000298023224
Hungary,HUN,1966,0,0,0,0.10000000149011612
Hungary,HUN,1967,0,0,0,0.0820000022649765
Hungary,HUN,1968,0,0,0,0.08900000154972076
Hungary,HUN,1969,0,0,0,0.0949999988079071
Hungary,HUN,1970,0,0,0,0.08799999952316284
Hungary,HUN,1971,0,0,0,0.09600000083446503
Hungary,HUN,1972,0,0,0,0.10999999940395355
Hungary,HUN,1973,0,0,0,0.10100000351667404
Hungary,HUN,1974,0,0,0,0.08100000023841858
Hungary,HUN,1975,0,0,0,0.16300000250339508
Hungary,HUN,1976,0,0,0,0.16500000655651093
Hungary,HUN,1977,0,0,0,0.14900000393390656
Hungary,HUN,1978,0,0,0,0.1379999965429306
Hungary,HUN,1979,0,0,0,0.1459999978542328
Hungary,HUN,1980,0,0,0,0.1120000034570694
Hungary,HUN,1981,0,0,0,0.1679999977350235
Hungary,HUN,1982,0,0,0,0.1589999943971634
Hungary,HUN,1983,0,0,0,0.1550000011920929
Hungary,HUN,1984,0,0,0,0.1809999942779541
Hungary,HUN,1985,0,0,0,0.1550000011920929
Hungary,HUN,1986,0,0,0,0.15399999916553497
Hungary,HUN,1987,0,0,0,0.16899999976158142
Hungary,HUN,1988,0,0,0,0.16899999976158142
Hungary,HUN,1989,0,0,0,0.15800000727176666
Hungary,HUN,1990,0,0,0.017000000923871994,0.17800000309944153
Hungary,HUN,1991,0,0,0.024000000208616257,0.1940000057220459
Hungary,HUN,1992,0,0,0.04600000008940697,0.15800000727176666
Hungary,HUN,1993,0,0,0.039000000804662704,0.16599999368190765
Hungary,HUN,1994,0,0,0.04500000178813934,0.16099999845027924
Hungary,HUN,1995,0,0,0.0560000017285347,0.16300000250339508
Hungary,HUN,1996,0,0,0.05000000074505806,0.2070000022649765
Hungary,HUN,1997,0,0,0.05299999937415123,0.2160000056028366
Hungary,HUN,1998,0,0,0.05999999865889549,0.1550000011920929
Hungary,HUN,1999,0,0,0.06499999761581421,0.1809999942779541
Hungary,HUN,2000,0,0,0.06499999761581421,0.17800000309944153
Hungary,HUN,2001,0.0010000000474974513,0,0.07000000029802322,0.1860000044107437
Hungary,HUN,2002,0.0010000000474974513,0,0.041999999433755875,0.1940000057220459
Hungary,HUN,2003,0.004000000189989805,0,0.16099999845027924,0.17100000381469727
Hungary,HUN,2004,0.006000000052154064,0,0.7250000238418579,0.20499999821186066
Hungary,HUN,2005,0.009999999776482582,0,1.6579999923706055,0.20200000703334808
Hungary,HUN,2006,0.0430000014603138,0,1.2640000581741333,0.1860000044107437
Hungary,HUN,2007,0.10999999940395355,0,1.562999963760376,0.20999999344348907
Hungary,HUN,2008,0.20499999821186066,0.0010000000474974513,1.937999963760376,0.21299999952316284
Hungary,HUN,2009,0.3310000002384186,0.0010000000474974513,2.3350000381469727,0.2280000001192093
Hungary,HUN,2010,0.5270000100135803,0.0010000000474974513,2.296999931335449,0.18799999356269836
Hungary,HUN,2011,0.6259999871253967,0.0010000000474974513,1.8589999675750732,0.22200000286102295
Hungary,HUN,2012,0.7711809873580933,0.00800000037997961,1.6549999713897705,0.21299999952316284
Hungary,HUN,2013,0.7179049849510193,0.02500000037252903,1.8320000171661377,0.21299999952316284
Hungary,HUN,2014,0.6565399765968323,0.06700000166893005,2.125999927520752,0.3009999990463257
Hungary,HUN,2015,0.6930000185966492,0.14100000262260437,2.1610000133514404,0.23399999737739563
Hungary,HUN,2016,0.6840000152587891,0.24400000274181366,2.071000099182129,0.2590000033378601
Hungary,HUN,2017,0.7580000162124634,0.3490000069141388,2.1549999713897705,0.2199999988079071
Hungary,HUN,2018,0.6069999933242798,0.6290000081062317,2.309000015258789,0.22200000286102295
Hungary,HUN,2019,0.7289999723434448,1.496999979019165,2.244999885559082,0.21899999678134918
Hungary,HUN,2020,0.6549999713897705,2.4590001106262207,2.1710000038146973,0.24400000274181366
Hungary,HUN,2021,0.6512309908866882,3.7932889461517334,2.2171249389648438,0.2080480009317398
Iceland,ISL,1965,0,0,0,0.6406999826431274
Iceland,ISL,1966,0,0,0,0.6238999962806702
Iceland,ISL,1967,0,0,0,0.6644999980926514
Iceland,ISL,1968,0,0,0,0.6869000196456909
Iceland,ISL,1969,0,0,0.0019039999460801482,0.8600999712944031
Iceland,ISL,1970,0,0,0.012090999633073807,1.4128999710083008
Iceland,ISL,1971,0,0,0.012032999657094479,1.5396000146865845
Iceland,ISL,1972,0,0,0.021663999184966087,1.7026000022888184
Iceland,ISL,1973,0,0,0.02419999986886978,2.180999994277954
Iceland,ISL,1974,0,0,0.005750999785959721,2.25819993019104
Iceland,ISL,1975,0,0,0.0183470007032156,2.2056000232696533
Iceland,ISL,1976,0,0,0.019012000411748886,2.3494999408721924
Iceland,ISL,1977,0,0,0.01612599939107895,2.519700050354004
Iceland,ISL,1978,0,0,0.018285000696778297,2.6050000190734863
Iceland,ISL,1979,0,0,0.04563000053167343,2.8190999031066895
Iceland,ISL,1980,0,0,0.04467200115323067,3.0532000064849854
Iceland,ISL,1981,0,0,0.12313300371170044,3.0845000743865967
Iceland,ISL,1982,0,0,0.1589680016040802,3.407099962234497
Iceland,ISL,1983,0,0,0.17171399295330048,3.587899923324585
Iceland,ISL,1984,0,0,0.1732330024242401,3.7379000186920166
Iceland,ISL,1985,0,0,0.17123299837112427,3.662899971008301
Iceland,ISL,1986,0,0,0.21233899891376495,3.8417999744415283
Iceland,ISL,1987,0,0,0.23413600027561188,3.9140000343322754
Iceland,ISL,1988,0,0,0.24560800194740295,4.164000034332275
Iceland,ISL,1989,0,0,0.2575080096721649,4.213200092315674
Iceland,ISL,1990,0,0,0.28290998935699463,4.15369987487793
Iceland,ISL,1991,0,0,0.2670249938964844,4.15369987487793
Iceland,ISL,1992,0,0,0.2297690063714981,4.304297924041748
Iceland,ISL,1993,0,0,0.2542720139026642,4.460998058319092
Iceland,ISL,1994,0,0,0.2583650052547455,4.5092949867248535
Iceland,ISL,1995,0,0,0.2881770133972168,4.677186965942383
Iceland,ISL,1996,0,0,0.3431342840194702,4.7623138427734375
Iceland,ISL,1997,0,0,0.37307241559028625,5.201304912567139
Iceland,ISL,1998,0,0,0.6526580452919006,5.615575790405273
Iceland,ISL,1999,0,0,1.1356730461120605,6.04184103012085
Iceland,ISL,2000,0,0,1.3226629495620728,6.350488185882568
Iceland,ISL,2001,0,0,1.450863003730774,6.572595119476318
Iceland,ISL,2002,0,0,1.4304200410842896,6.970682144165039
Iceland,ISL,2003,0,0,1.404678225517273,7.082327365875244
Iceland,ISL,2004,0,0,1.4823827743530273,7.131893157958984
Iceland,ISL,2005,0,0,1.6590298414230347,7.015285968780518
Iceland,ISL,2006,0,0,2.6325979232788086,7.288997173309326
Iceland,ISL,2007,0,0,3.5806527137756348,8.3937349319458
Iceland,ISL,2008,0,0,4.037937164306641,12.427433013916016
Iceland,ISL,2009,0,0,4.553086757659912,12.279342651367188
Iceland,ISL,2010,0,0,4.465322494506836,12.592082023620605
Iceland,ISL,2011,0.000007935999747132882,0,4.701463222503662,12.50683879852295
Iceland,ISL,2012,0,0,5.209505081176758,12.336529731750488
Iceland,ISL,2013,0.005484748166054487,0,5.244991779327393,12.86284351348877
Iceland,ISL,2014,0.008385544642806053,0,5.2383646965026855,12.873015403747559
Iceland,ISL,2015,0.010894203558564186,0,5.002982139587402,13.780769348144531
Iceland,ISL,2016,0.009209778159856796,0,5.067279815673828,13.469595909118652
Iceland,ISL,2017,0.008126883767545223,0,5.169598579406738,14.058722496032715
Iceland,ISL,2018,0.004362999927252531,0,6.009833812713623,13.812795639038086
Iceland,ISL,2019,0.0065691908821463585,0,6.018138408660889,13.461465835571289
Iceland,ISL,2020,0.006660299841314554,0,5.960602283477783,13.15697193145752
Iceland,ISL,2021,0.006083360873162746,0,5.787858009338379,13.824003219604492
India,IND,1965,0,0,0,19.16693687438965
India,IND,1966,0,0,0,20.01546287536621
India,IND,1967,0,0,0,22.397520065307617
India,IND,1968,0,0,0,25.849071502685547
India,IND,1969,0,0,0,28.699583053588867
India,IND,1970,0,0,0,30.4364070892334
India,IND,1971,0,0,0,33.38414764404297
India,IND,1972,0,0,0,32.40304183959961
India,IND,1973,0,0,0,34.506675720214844
India,IND,1974,0,0,0,33.20295333862305
India,IND,1975,0,0,0,39.66853332519531
India,IND,1976,0,0,0,41.498165130615234
India,IND,1977,0,0,0,45.27675247192383
India,IND,1978,0,0,0,56.174991607666016
India,IND,1979,0,0,0,54.16858673095703
India,IND,1980,0,0,0,55.44137191772461
India,IND,1981,0,0,0,59.08295822143555
India,IND,1982,0,0,0,49.85967254638672
India,IND,1983,0,0,0,48.043296813964844
India,IND,1984,0,0,0,53.68245315551758
India,IND,1985,0,0,0,51.813045501708984
India,IND,1986,0,0,0,52.568763732910156
India,IND,1987,0,0,0,48.96253204345703
India,IND,1988,0,0,0,54.61494445800781
India,IND,1989,0,0,0,63.36977767944336
India,IND,1990,0.030303029343485832,0,0.037586335092782974,66.39706420898438
India,IND,1991,0.11291000247001648,0,0.09507132321596146,73.91888427734375
India,IND,1992,0.08846999704837799,0,0.11939188838005066,70.06074523925781
India,IND,1993,0.09476999938488007,0,0.2520495355129242,70.73249816894531
India,IND,1994,0.19128000736236572,0,0.3802852928638458,80.21211242675781
India,IND,1995,0.49647000432014465,0.001010101055726409,0.5637950301170349,75.9208755493164
India,IND,1996,0.8783800005912781,0.0060606058686971664,0.756148636341095,69.05754089355469
India,IND,1997,0.9879999756813049,0.0060606058686971664,0.9816666841506958,70.21100616455078
India,IND,1998,1.0789999961853027,0.0060606058686971664,1.2925277948379517,83.63272857666016
India,IND,1999,1.4459999799728394,0.0060606058686971664,1.6860787868499756,82.24945068359375
India,IND,2000,1.5820000171661377,0.007070707157254219,1.6860787868499756,76.99036407470703
India,IND,2001,2.0850000381469727,0.011111111380159855,2.069149971008301,72.02296447753906
India,IND,2002,2.0850000381469727,0.013131313025951385,2.1399006843566895,68.54489135742188
India,IND,2003,2.604480028152466,0.016161616891622543,2.7125396728515625,69.29618835449219
India,IND,2004,5.225430011749268,0.0181818176060915,3.3143632411956787,100.63600158691406
India,IND,2005,5.991000175476074,0.0181818176060915,4.0351362228393555,97.41999816894531
India,IND,2006,9.337300300598145,0.007199999876320362,5.586999893188477,112.6173324584961
India,IND,2007,11.68280029296875,0.05900000035762787,7.4029998779296875,122.61309814453125
India,IND,2008,14.378199577331543,0.06300000101327896,9.302000045776367,115.16902160644531
India,IND,2009,16.270999908447266,0.07500000298023224,11.642000198364258,106.33802795410156
India,IND,2010,19.45639991760254,0.11299999803304672,14.295000076293945,108.74409484863281
India,IND,2011,23.952299118041992,0.8270000219345093,17.136999130249023,131.70460510253906
India,IND,2012,27.432600021362305,2.0989999771118164,19.93600082397461,115.77637481689453
India,IND,2013,30.007400512695312,3.433000087738037,22.47800064086914,131.98301696777344
India,IND,2014,33.454898834228516,4.908999919891357,24.676000595092773,138.9962921142578
India,IND,2015,32.74137878417969,6.566380023956299,30.617341995239258,133.28253173828125
India,IND,2016,43.45270919799805,11.55597972869873,24.816965103149414,128.38160705566406
